"player_name","nationality","fbref_url","transfer_url","career_length","retired","retirement_age","age_current","debut_age","debut_year","injury_count_total","days_missed_total","games_missed_total","total_matches_club","seasons_club","foot","position_simple","height","debut_age_num","height_clean","debut_year_num","injuries_per_season","foot_clean","event","debut_band","height_group","inj_band","debut_decade","nationality_clean","region"
"James Tavernier","England","https://fbref.com/en/players/be765073/James-Tavernier","https://www.transfermarkt.com/james-tavernier/profil/spieler/62094",14,"No",NA,34,"18 years","2010",3,57,12,530,16,"right","Defender","182",18,182,2010,0.1875,"right",0,"[18,21)","(180,185]","[0,3]","2010s","England","UK_Ireland"
"Stuart Taylor","England","https://fbref.com/en/players/30871c08/Stuart-Taylor","https://www.transfermarkt.com/stuart-taylor/profil/spieler/3190",18,"Yes",37,45,"20 years","2001",2,167,31,63,10,"right","Goalkeeper","196",20,196,2001,0.2,"right",1,"[18,21)","(185,203]","[0,3]","2000s","England","UK_Ireland"
"Alexander Tettey","Norway","https://fbref.com/en/players/75566759/Alexander-Tettey","https://www.transfermarkt.com/alexander-tettey/profil/spieler/12384",17,"Yes",35,39,"17 years","Not found",10,467,71,433,22,"right","Midfield","180",17,180,NA,0.454545454545455,"right",1,"[15,18)","[165,180]","(9,57]","NAs","Norway","Rest_of_World"
"Dwight Tiendalli","Netherlands  Suriname","https://fbref.com/en/players/e7a1007d/Dwight-Tiendalli","https://www.transfermarkt.com/dwight-tiendalli/profil/spieler/29356",19,"Yes",38,40,"18 years","2004",2,70,25,232,12,"right","Defender","180",18,180,2004,0.166666666666667,"right",1,"[18,21)","[165,180]","[0,3]","2000s","Netherlands Suriname","EU_Major"
"Andros Townsend","England","https://fbref.com/en/players/b28bbd58/Andros-Townsend","https://www.transfermarkt.com/andros-townsend/profil/spieler/61842",15,"No",NA,34,"17 years","2008",7,594,82,459,17,"left","Attack","183",17,183,2008,0.411764705882353,"left",0,"[15,18)","(180,185]","(3,9]","2000s","England","UK_Ireland"
"Ricardo Vaz Tê","Portugal  Guinea-Bissau","https://fbref.com/en/players/238aa706/Ricardo-Vaz-Te","https://www.transfermarkt.com/ricardo-vaz-t/profil/spieler/9413",17,"Yes",34,39,"16 years","2003",9,619,114,279,17,"right","Attack","188",16,188,2003,0.529411764705882,"right",1,"[15,18)","(185,203]","(3,9]","2000s","Portugal Guinea-Bissau","EU_Major"
"Jan Vertonghen","Belgium","https://fbref.com/en/players/ba23a904/Jan-Vertonghen","https://www.transfermarkt.com/jan-vertonghen/profil/spieler/43250",19,"Yes",38,38,"19 years","2006",28,849,154,620,18,"left","Defender","189",19,189,2006,1.55555555555556,"left",1,"[18,21)","(185,203]","(9,57]","2000s","Belgium","EU_Major"
"Ron Vlaar","Netherlands","https://fbref.com/en/players/366f6f12/Ron-Vlaar","https://www.transfermarkt.com/ron-vlaar/profil/spieler/30697",15,"Yes",35,40,"19 years","2004",24,1336,167,327,16,"right","Defender","189",19,189,2004,1.5,"right",1,"[18,21)","(185,203]","(9,57]","2000s","Netherlands","EU_Major"
"James Ward-Prowse","England","https://fbref.com/en/players/3515d404/James-Ward-Prowse","https://www.transfermarkt.com/james-ward-prowse/profil/spieler/181579",14,"No",NA,31,"17 years","2012",4,99,31,481,14,"right","Midfield","173",17,173,2012,0.285714285714286,"right",0,"[15,18)","[165,180]","(3,9]","2010s","England","UK_Ireland"
"Ashley Westwood","England","https://fbref.com/en/players/495945ef/Ashley-Westwood","https://www.transfermarkt.com/ashley-westwood/profil/spieler/91317",13,"No",NA,35,"18 years","2008",9,398,58,568,17,"right","Midfield","170",18,170,2008,0.529411764705882,"right",0,"[18,21)","[165,180]","(3,9]","2000s","England","UK_Ireland"
"Steven Whittaker","Scotland","https://fbref.com/en/players/06f81a8c/Steven-Whittaker","https://www.transfermarkt.com/steven-whittaker/profil/spieler/12704",19,"Yes",37,41,"17 years","2001",6,318,52,480,20,"right","Defender","185",17,185,2001,0.3,"right",1,"[15,18)","(180,185]","(3,9]","2000s","Scotland","UK_Ireland"
"Derrick Williams","Ireland  United States","https://fbref.com/en/players/c0a28fbd/Derrick-Williams","https://www.transfermarkt.com/derrick-williams/profil/spieler/128287",13,"No",NA,32,"19 years","2012",10,742,93,406,15,"left","Defender","180",19,180,2012,0.666666666666667,"left",0,"[18,21)","[165,180]","(9,57]","2010s","Ireland United States","UK_Ireland"
"Andre Wisdom","England  Jamaica","https://fbref.com/en/players/ab6a3628/Andre-Wisdom","https://www.transfermarkt.com/andre-wisdom/profil/spieler/128912",13,"No",NA,32,"19 years","2012",4,133,22,231,11,"right","Defender","186",19,186,2012,0.363636363636364,"right",0,"[18,21)","(185,203]","(3,9]","2010s","England Jamaica","UK_Ireland"
"Claudio Yacob","Argentina  Italy","https://fbref.com/en/players/bda6ffd4/Claudio-Yacob","https://www.transfermarkt.com/claudio-yacob/profil/spieler/45330",16,"Yes",35,38,"25 years","2012",4,84,19,253,10,"right","Midfield","198",25,198,2012,0.4,"right",1,"[24,30]","(185,203]","(3,9]","2010s","Argentina Italy","EU_Major"
"Mapou Yanga-Mbiwa","France  Central African Republic","https://fbref.com/en/players/20573d10/Mapou-Yanga-Mbiwa","https://www.transfermarkt.com/mapou-yanga-mbiwa/profil/spieler/57480",19,"No",NA,36,"20 years","2009",3,57,13,278,9,"right","Defender","184",20,184,2009,0.333333333333333,"right",0,"[18,21)","(180,185]","[0,3]","2000s","France Central African Republic","EU_Major"
"Maya Yoshida","Japan","https://fbref.com/en/players/caffaf5a/Maya-Yoshida","https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789",19,"No",NA,37,"21 years","2010",13,545,93,424,16,"right","Defender","189",21,189,2010,0.8125,"right",0,"[21,24)","(185,203]","(9,57]","2010s","Japan","Rest_of_World"
"Chuba Akpom","England  Nigeria","https://fbref.com/en/players/e2b384d2/Chuba-Akpom","https://www.transfermarkt.com/chuba-akpom/profil/spieler/197642",13,"No",NA,30,"17 years","2013",6,176,35,376,13,"right","Attack","183",17,183,2013,0.461538461538462,"right",0,"[15,18)","(180,185]","(3,9]","2010s","England Nigeria","UK_Ireland"
"Jozy Altidore","United States  Haiti","https://fbref.com/en/players/8db8ad1e/Jozy-Altidore","https://www.transfermarkt.com/jozy-altidore/profil/spieler/39378",20,"No",NA,36,"16 years","Not found",19,585,83,392,20,"right","Attack","185",16,185,NA,0.95,"right",0,"[15,18)","(180,185]","(9,57]","NAs","United States Haiti","Rest_of_World"
"Morgan Amalfitano","France  Italy","https://fbref.com/en/players/ab914649/Morgan-Amalfitano","https://www.transfermarkt.com/morgan-amalfitano/profil/spieler/39883",15,"Yes",33,40,"21 years","2006",4,131,17,324,11,"right","Midfield","176",21,176,2006,0.363636363636364,"right",1,"[21,24)","[165,180]","(3,9]","2000s","France Italy","EU_Major"
"Jordi Amat","Indonesia  Spain","https://fbref.com/en/players/d70a2141/Jordi-Amat","https://www.transfermarkt.com/jordi-amat/profil/spieler/85289",16,"No",NA,33,"17 years","2009",8,299,35,270,13,"right","Defender","184",17,184,2009,0.615384615384615,"right",0,"[15,18)","(180,185]","(3,9]","2000s","Indonesia Spain","EU_Major"
"Fernando Amorebieta","Venezuela  Spain","https://fbref.com/en/players/b2bbc0ec/Fernando-Amorebieta","https://www.transfermarkt.com/fernando-amorebieta/profil/spieler/35548",17,"Yes",37,40,"20 years","2005",14,356,90,349,17,"left","Defender","192",20,192,2005,0.823529411764706,"left",1,"[18,21)","(185,203]","(9,57]","2000s","Venezuela Spain","EU_Major"
"Pablo Armero","Colombia","https://fbref.com/en/players/afabf74e/Pablo-Armero","https://www.transfermarkt.com/pablo-armero/profil/spieler/73786",11,"Yes",33,39,"23 years","2010",2,37,8,178,11,"left","Midfield","174",23,174,2010,0.181818181818182,"left",1,"[21,24)","[165,180]","[0,3]","2010s","Colombia","Rest_of_World"
"Adam Armstrong","England","https://fbref.com/en/players/68c720b5/Adam-Armstrong","https://www.transfermarkt.com/adam-armstrong/profil/spieler/250426",11,"No",NA,28,"16 years","2013",2,28,5,456,13,"right","Attack","172",16,172,2013,0.153846153846154,"right",0,"[15,18)","[165,180]","[0,3]","2010s","England","UK_Ireland"
"Marko Arnautović","Austria  Serbia","https://fbref.com/en/players/00459419/Marko-Arnautovic","https://www.transfermarkt.com/marko-arnautovi/profil/spieler/41384",19,"No",NA,36,"17 years","2006",40,621,98,496,21,"both","Attack","192",17,192,2006,1.9047619047619,"both",0,"[15,18)","(185,203]","(9,57]","2000s","Austria Serbia","Rest_of_World"
"Iago Aspas","Spain","https://fbref.com/en/players/7dcf86f6/Iago-Aspas","https://www.transfermarkt.com/iago-aspas/profil/spieler/72047",18,"No",NA,38,"22 years","2010",9,267,43,526,16,"left","Attack","176",22,176,2010,0.5625,"left",0,"[21,24)","[165,180]","(3,9]","2010s","Spain","EU_Major"
"El-Hadji Ba","Mauritania  France","https://fbref.com/en/players/db89826f/El-Hadji-Ba","https://www.transfermarkt.com/el-hadji-ba/profil/spieler/169090",14,"No",NA,32,"18 years","2011",1,164,15,169,12,"right","Midfield","183",18,183,2011,0.0833333333333333,"right",0,"[18,21)","(180,185]","[0,3]","2010s","Mauritania France","EU_Major"
"Leandro Bacuna","Curacao  Netherlands","https://fbref.com/en/players/9dc69d38/Leandro-Bacuna","https://www.transfermarkt.com/leandro-bacuna/profil/spieler/126014",16,"No",NA,34,"17 years","2009",3,177,30,495,16,"right","Midfield","187",17,187,2009,0.1875,"right",0,"[15,18)","(185,203]","[0,3]","2000s","Curacao Netherlands","EU_Major"
"Nabil Bentaleb","Algeria  France","https://fbref.com/en/players/3189f61a/Nabil-Bentaleb","https://www.transfermarkt.com/nabil-bentaleb/profil/spieler/245537",12,"No",NA,31,"18 years","2013",17,761,139,298,13,"left","Midfield","187",18,187,2013,1.30769230769231,"left",0,"[18,21)","(185,203]","(9,57]","2010s","Algeria France","EU_Major"
"Saido Berahino","Burundi  England","https://fbref.com/en/players/25b166d0/Saido-Berahino","https://www.transfermarkt.com/saido-berahino/profil/spieler/128897",13,"No",NA,32,"17 years","2011",3,151,28,286,11,"right","Attack","179",17,179,2011,0.272727272727273,"right",0,"[15,18)","[165,180]","[0,3]","2010s","Burundi England","UK_Ireland"
"Thievy Bifouma","Congo  France","https://fbref.com/en/players/5978dc3c/Thievy-Bifouma","https://www.transfermarkt.com/thievy-bifouma/profil/spieler/181477",15,"No",NA,33,"18 years","2010",11,157,25,313,15,"right","Attack","180",18,180,2010,0.733333333333333,"right",0,"[18,21)","[165,180]","(9,57]","2010s","Congo France","EU_Major"
"Derek Boateng","Ghana","https://fbref.com/en/players/e9ef3a0d/Derek-Boateng","https://www.transfermarkt.com/derek-boateng/profil/spieler/18091",18,"Yes",34,42,"17 years","2000",3,48,5,229,15,"N/A","Midfield","183",17,183,2000,0.2,"unknown",1,"[15,18)","(180,185]","[0,3]","2000s","Ghana","Rest_of_World"
"Yannick Bolasie","DR Congo  England","https://fbref.com/en/players/715fc0fe/Yannick-Bolasie","https://www.transfermarkt.com/yannick-bolasie/profil/spieler/75471",18,"No",NA,36,"19 years","2008",7,491,95,463,17,"right","Attack","185",19,185,2008,0.411764705882353,"right",0,"[18,21)","(180,185]","(3,9]","2000s","DR Congo England","UK_Ireland"
"Wilfried Bony","Cote d'Ivoire  England","https://fbref.com/en/players/61abe9b6/Wilfried-Bony","https://www.transfermarkt.com/wilfried-bony/profil/spieler/81808",15,"Yes",34,37,"20 years","2009",11,566,76,279,12,"right","Attack","183",20,183,2009,0.916666666666667,"right",1,"[18,21)","(180,185]","(9,57]","2000s","Cote d'Ivoire England","UK_Ireland"
"Marco Borriello","Italy","https://fbref.com/en/players/a889ffc7/Marco-Borriello","https://www.transfermarkt.com/marco-borriello/profil/spieler/5825",16,"Yes",36,43,"20 years","2002",14,361,54,362,16,"left","Attack","186",20,186,2002,0.875,"left",1,"[18,21)","(185,203]","(9,57]","2000s","Italy","EU_Major"
"George Boyd","Scotland  England","https://fbref.com/en/players/0a9048ce/George-Boyd","https://www.transfermarkt.com/george-boyd/profil/spieler/45623",17,"No",NA,40,"20 years","2006",0,0,0,547,15,"left","Attack","185",20,185,2006,0,"left",0,"[18,21)","(180,185]","[0,3]","2000s","Scotland England","UK_Ireland"
"Robbie Brady","Ireland","https://fbref.com/en/players/96bb8cc2/Robbie-Brady","https://www.transfermarkt.com/robbie-brady/profil/spieler/128229",14,"No",NA,33,"19 years","2011",22,749,122,372,14,"left","Midfield","178",19,178,2011,1.57142857142857,"left",0,"[18,21)","[165,180]","(9,57]","2010s","Ireland","UK_Ireland"
"Liam Bridcutt","Scotland  England","https://fbref.com/en/players/d6066695/Liam-Bridcutt","https://www.transfermarkt.com/liam-bridcutt/profil/spieler/40612",15,"Yes",34,36,"18 years","2007",2,85,17,341,16,"right","Midfield","175",18,175,2007,0.125,"right",1,"[18,21)","[165,180]","[0,3]","2000s","Scotland England","UK_Ireland"
"Alex Bruce","Northern Ireland  Ireland","https://fbref.com/en/players/102ed2b2/Alex-Bruce","https://www.transfermarkt.com/alex-bruce/profil/spieler/37957",16,"Yes",37,41,"19 years","2004",2,223,32,310,16,"right","Defender","180",19,180,2004,0.125,"right",1,"[18,21)","[165,180]","[0,3]","2000s","Northern Ireland Ireland","UK_Ireland"
"Dan Burn","England","https://fbref.com/en/players/b2d31e83/Dan-Burn","https://www.transfermarkt.com/dan-burn/profil/spieler/134270",12,"No",NA,33,"17 years","2009",7,240,47,503,16,"left","Defender","198",17,198,2009,0.4375,"left",0,"[15,18)","(185,203]","(3,9]","2000s","England","UK_Ireland"
"Jack Butland","England","https://fbref.com/en/players/cc70a1d5/Jack-Butland","https://www.transfermarkt.com/jack-butland/profil/spieler/128899",13,"No",NA,32,"18 years","2011",5,566,88,395,14,"right","Goalkeeper","193",18,193,2011,0.357142857142857,"right",0,"[18,21)","(185,203]","(3,9]","2010s","England","UK_Ireland"
"José Campaña","Spain","https://fbref.com/en/players/61220da2/Jose-Campana","https://www.transfermarkt.com/jos-campaa/profil/spieler/120095",14,"No",NA,32,"18 years","2011",11,697,96,313,14,"right","Midfield","179",18,179,2011,0.785714285714286,"right",0,"[18,21)","[165,180]","(9,57]","2010s","Spain","EU_Major"
"Étienne Capoue","France  Guadeloupe","https://fbref.com/en/players/5acc4a10/Etienne-Capoue","https://www.transfermarkt.com/tienne-capoue/profil/spieler/63494",16,"Yes",35,37,"19 years","2007",8,309,57,542,17,"right","Midfield","189",19,189,2007,0.470588235294118,"right",1,"[18,21)","(185,203]","(3,9]","2000s","France Guadeloupe","EU_Major"
"João Carlos Teixeira","Portugal","https://fbref.com/en/players/601299e9/Joao-Carlos-Teixeira","https://www.transfermarkt.com/joo-carlos-teixeira/profil/spieler/132214",11,"No",NA,32,"20 years","2013",14,389,54,219,12,"right","Attack","177",20,177,2013,1.16666666666667,"right",0,"[18,21)","[165,180]","(9,57]","2010s","Portugal","EU_Major"
"Ondřej Čelůstka","Czech Republic","https://fbref.com/en/players/393a257c/Ondrej-Celustka","https://www.transfermarkt.com/ondej-elstka/profil/spieler/70131",18,"Yes",36,36,"20 years","2009",20,798,118,367,15,"right","Defender","185",20,185,2009,1.33333333333333,"right",1,"[18,21)","(180,185]","(9,57]","2000s","Czech Republic","Rest_of_World"
"Nacer Chadli","Belgium  Morocco","https://fbref.com/en/players/5b54bf3b/Nacer-Chadli","https://www.transfermarkt.com/nacer-chadli/profil/spieler/59631",18,"Yes",36,36,"17 years","2007",28,941,170,455,17,"right","Attack","187",17,187,2007,1.64705882352941,"right",1,"[15,18)","(185,203]","(9,57]","2000s","Belgium Morocco","EU_Major"
"Calum Chambers","England","https://fbref.com/en/players/dc6f5bdd/Calum-Chambers","https://www.transfermarkt.com/calum-chambers/profil/spieler/215118",12,"No",NA,30,"18 years","2013",6,462,67,294,13,"right","Defender","183",18,183,2013,0.461538461538462,"right",0,"[18,21)","(180,185]","(3,9]","2010s","England","UK_Ireland"
"James Chester","Wales  England","https://fbref.com/en/players/a772eba6/James-Chester","https://www.transfermarkt.com/james-chester/profil/spieler/73482",16,"Yes",36,36,"19 years","2008",13,628,110,450,17,"right","Defender","177",19,177,2008,0.764705882352941,"right",1,"[18,21)","[165,180]","(9,57]","2000s","Wales England","UK_Ireland"
"Vlad Chiricheș","Romania","https://fbref.com/en/players/c316607a/Vlad-Chiriches","https://www.transfermarkt.com/vlad-chiriche/profil/spieler/123261",17,"No",NA,36,"19 years","2009",29,1145,208,320,17,"right","Midfield","184",19,184,2009,1.70588235294118,"right",0,"[18,21)","(180,185]","(9,57]","2000s","Romania","Rest_of_World"
"Aly Cissokho","France  Senegal","https://fbref.com/en/players/83a2bb30/Aly-Cissokho","https://www.transfermarkt.com/aly-cissokho/profil/spieler/57515",19,"No",NA,38,"20 years","2008",5,352,37,318,12,"left","Defender","182",20,182,2008,0.416666666666667,"left",0,"[18,21)","(180,185]","(3,9]","2000s","France Senegal","EU_Major"
"Larnell Cole","England","https://fbref.com/en/players/ce1faab0/Larnell-Cole","https://www.transfermarkt.com/larnell-cole/profil/spieler/141650",12,"No",NA,32,"20 years","2013",1,16,3,86,5,"right","Midfield","168",20,168,2013,0.2,"right",0,"[18,21)","[165,180]","[0,3]","2010s","England","UK_Ireland"
"Andreas Cornelius","Denmark","https://fbref.com/en/players/c693347d/Andreas-Cornelius","https://www.transfermarkt.com/andreas-cornelius/profil/spieler/203412",13,"No",NA,32,"18 years","2011",26,888,152,379,15,"left","Attack","193",18,193,2011,1.73333333333333,"left",0,"[18,21)","(185,203]","(9,57]","2010s","Denmark","Rest_of_World"
"Don Cowie","Scotland","https://fbref.com/en/players/c06e8b72/Don-Cowie","https://www.transfermarkt.com/don-cowie/profil/spieler/14746",19,"Yes",37,42,"24 years","2007",7,338,42,381,13,"right","Midfield","180",24,180,2007,0.538461538461538,"right",1,"[24,30]","[165,180]","(3,9]","2000s","Scotland","UK_Ireland"
"Luke Daniels","England","https://fbref.com/en/players/87fce32b/Luke-Daniels","https://www.transfermarkt.com/luke-daniels/profil/spieler/45921",16,"Yes",36,37,"19 years","2007",2,241,46,275,16,"right","Goalkeeper","193",19,193,2007,0.125,"right",1,"[18,21)","(185,203]","[0,3]","2000s","England","UK_Ireland"
"Chris David","Netherlands  Türkiye","https://fbref.com/en/players/51ceacc1/Chris-David","https://www.transfermarkt.com/chris-david/profil/spieler/187285",11,"No",NA,32,"20 years","2013",3,794,90,66,7,"left","Attack","170",20,170,2013,0.428571428571429,"left",0,"[18,21)","[165,180]","[0,3]","2010s","Netherlands Türkiye","EU_Major"
"Kevin De Bruyne","Belgium","https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne","https://www.transfermarkt.com/kevin-de-bruyne/profil/spieler/88755",17,"No",NA,34,"17 years","2008",28,847,191,639,18,"right","Attack","181",17,181,2008,1.55555555555556,"right",0,"[15,18)","(180,185]","(9,57]","2000s","Belgium","EU_Major"
"Damien Delaney","Ireland","https://fbref.com/en/players/210d9ecb/Damien-Delaney","https://www.transfermarkt.com/damien-delaney/profil/spieler/36861",18,"Yes",37,44,"19 years","2000",1,25,4,599,19,"left","Defender","191",19,191,2000,0.0526315789473684,"left",1,"[18,21)","(185,203]","[0,3]","2000s","Ireland","UK_Ireland"
"Moussa Dembélé","France  Mali","https://fbref.com/en/players/e7986081/Moussa-Dembele","https://www.transfermarkt.com/moussa-dembl/profil/spieler/229004",12,"No",NA,29,"17 years","2013",15,625,80,357,13,"right","Attack","183",17,183,2013,1.15384615384615,"right",0,"[15,18)","(180,185]","(9,57]","2010s","France Mali","EU_Major"
