player_name,player_url,season,injury_type,from_date,until_date,days,days_text,games_missed,games_missed_text,club_at_injury
José Holebas,https://www.transfermarkt.com/jos-holebas/profil/spieler/41112,14/15,Bruised ribs,05/11/2014,19/11/2014,15,15 days,3,3,N/A
José Holebas,https://www.transfermarkt.com/jos-holebas/profil/spieler/41112,07/08,Overstretching of the syndesmotic ligament,18/10/2007,25/10/2007,8,8 days,1,1,N/A
Víctor Ibarbo,https://www.transfermarkt.com/vctor-ibarbo/profil/spieler/92141,22/23,Meniscus damage,23/08/2022,31/01/2023,162,162 days,11,11,N/A
Víctor Ibarbo,https://www.transfermarkt.com/vctor-ibarbo/profil/spieler/92141,18/19,Fitness,30/01/2019,21/04/2019,82,82 days,11,11,N/A
Víctor Ibarbo,https://www.transfermarkt.com/vctor-ibarbo/profil/spieler/92141,17/18,Cruciate ligament tear,29/06/2018,29/01/2019,215,215 days,22,22,N/A
Víctor Ibarbo,https://www.transfermarkt.com/vctor-ibarbo/profil/spieler/92141,17/18,unknown injury,07/04/2018,05/05/2018,29,29 days,7,7,N/A
Víctor Ibarbo,https://www.transfermarkt.com/vctor-ibarbo/profil/spieler/92141,17/18,Hamstring injury,21/10/2017,04/11/2017,15,15 days,1,1,N/A
Víctor Ibarbo,https://www.transfermarkt.com/vctor-ibarbo/profil/spieler/92141,16/17,Achilles tendon problems,12/10/2016,17/10/2016,6,6 days,1,1,N/A
Víctor Ibarbo,https://www.transfermarkt.com/vctor-ibarbo/profil/spieler/92141,16/17,Knee problems,14/09/2016,20/09/2016,7,7 days,2,2,N/A
Víctor Ibarbo,https://www.transfermarkt.com/vctor-ibarbo/profil/spieler/92141,14/15,unknown injury,05/01/2015,15/03/2015,70,70 days,13,13,N/A
Víctor Ibarbo,https://www.transfermarkt.com/vctor-ibarbo/profil/spieler/92141,14/15,Muscle strain,19/08/2014,02/09/2014,15,15 days,2,2,N/A
Víctor Ibarbo,https://www.transfermarkt.com/vctor-ibarbo/profil/spieler/92141,13/14,Appendicitis,30/01/2014,12/02/2014,14,14 days,2,2,N/A
Víctor Ibarbo,https://www.transfermarkt.com/vctor-ibarbo/profil/spieler/92141,13/14,Adductor pain,01/12/2013,02/01/2014,33,33 days,3,3,N/A
Odion Ighalo,https://www.transfermarkt.com/odion-ighalo/profil/spieler/62121,24/25,Muscle tear,11/11/2024,15/11/2024,5,5 days,0,-,N/A
Odion Ighalo,https://www.transfermarkt.com/odion-ighalo/profil/spieler/62121,19/20,Hamstring injury,18/07/2019,11/09/2019,56,56 days,7,7,N/A
Odion Ighalo,https://www.transfermarkt.com/odion-ighalo/profil/spieler/62121,18/19,unknown injury,11/05/2019,15/06/2019,36,36 days,6,6,N/A
Odion Ighalo,https://www.transfermarkt.com/odion-ighalo/profil/spieler/62121,13/14,Meniscus injury,30/12/2013,12/02/2014,45,45 days,6,6,N/A
Odion Ighalo,https://www.transfermarkt.com/odion-ighalo/profil/spieler/62121,12/13,unknown injury,20/08/2012,05/10/2012,47,47 days,6,6,N/A
Odion Ighalo,https://www.transfermarkt.com/odion-ighalo/profil/spieler/62121,10/11,unknown injury,01/11/2010,09/11/2010,9,9 days,1,1,N/A
Kelechi Iheanacho,https://www.transfermarkt.com/kelechi-iheanacho/profil/spieler/295330,25/26,Hamstring injury,23/10/2025,26/11/2025,35,35 days,6,6,N/A
Kelechi Iheanacho,https://www.transfermarkt.com/kelechi-iheanacho/profil/spieler/295330,22/23,Groin injury,25/04/2023,18/05/2023,24,24 days,3,3,N/A
Kelechi Iheanacho,https://www.transfermarkt.com/kelechi-iheanacho/profil/spieler/295330,19/20,Head injury,23/02/2020,27/02/2020,5,5 days,0,-,N/A
Kelechi Iheanacho,https://www.transfermarkt.com/kelechi-iheanacho/profil/spieler/295330,17/18,Broken finger,25/03/2018,29/03/2018,5,5 days,1,1,N/A
Kelechi Iheanacho,https://www.transfermarkt.com/kelechi-iheanacho/profil/spieler/295330,15/16,Hip bruise,19/09/2015,28/09/2015,10,10 days,2,2,N/A
Giannelli Imbula,https://www.transfermarkt.com/giannelli-imbula/profil/spieler/130756,23/24,unknown injury,11/01/2024,06/02/2024,27,27 days,5,5,N/A
Giannelli Imbula,https://www.transfermarkt.com/giannelli-imbula/profil/spieler/130756,21/22,unknown injury,20/09/2021,20/10/2021,31,31 days,2,2,N/A
Giannelli Imbula,https://www.transfermarkt.com/giannelli-imbula/profil/spieler/130756,19/20,Tendonitis,12/12/2019,25/12/2019,14,14 days,2,2,N/A
Giannelli Imbula,https://www.transfermarkt.com/giannelli-imbula/profil/spieler/130756,19/20,Thigh problems,17/10/2019,28/10/2019,12,12 days,2,2,N/A
Giannelli Imbula,https://www.transfermarkt.com/giannelli-imbula/profil/spieler/130756,19/20,Pubic bone bruise,07/09/2019,17/09/2019,11,11 days,1,1,N/A
Giannelli Imbula,https://www.transfermarkt.com/giannelli-imbula/profil/spieler/130756,18/19,Hamstring injury,10/02/2019,20/02/2019,11,11 days,1,1,N/A
Gökhan Inler,https://www.transfermarkt.com/gkhan-inler/profil/spieler/19041,22/23,unknown injury,05/10/2022,11/10/2022,7,7 days,1,1,N/A
Gökhan Inler,https://www.transfermarkt.com/gkhan-inler/profil/spieler/19041,21/22,unknown injury,15/01/2022,20/01/2022,6,6 days,1,1,N/A
Gökhan Inler,https://www.transfermarkt.com/gkhan-inler/profil/spieler/19041,21/22,unknown injury,21/09/2021,16/10/2021,26,26 days,2,2,N/A
Gökhan Inler,https://www.transfermarkt.com/gkhan-inler/profil/spieler/19041,21/22,unknown injury,16/09/2021,21/09/2021,6,6 days,1,1,N/A
Gökhan Inler,https://www.transfermarkt.com/gkhan-inler/profil/spieler/19041,18/19,unknown injury,23/03/2019,12/04/2019,21,21 days,1,1,N/A
Gökhan Inler,https://www.transfermarkt.com/gkhan-inler/profil/spieler/19041,17/18,unknown injury,02/12/2017,05/12/2017,4,4 days,1,1,N/A
Gökhan Inler,https://www.transfermarkt.com/gkhan-inler/profil/spieler/19041,16/17,unknown injury,20/10/2016,29/10/2016,10,10 days,2,2,N/A
Gökhan Inler,https://www.transfermarkt.com/gkhan-inler/profil/spieler/19041,16/17,Toe injury,29/09/2016,16/10/2016,18,18 days,2,2,N/A
Juan Iturbe,https://www.transfermarkt.com/juan-iturbe/profil/spieler/81455,24/25,Groin injury,14/10/2024,30/11/2024,48,48 days,7,7,N/A
Juan Iturbe,https://www.transfermarkt.com/juan-iturbe/profil/spieler/81455,17/18,Cruciate ligament tear,20/01/2018,05/08/2018,198,198 days,28,28,N/A
Juan Iturbe,https://www.transfermarkt.com/juan-iturbe/profil/spieler/81455,16/17,Knee injury,13/04/2017,27/04/2017,15,15 days,2,2,N/A
Juan Iturbe,https://www.transfermarkt.com/juan-iturbe/profil/spieler/81455,14/15,Knee injury,31/01/2015,25/02/2015,26,26 days,5,5,N/A
Juan Iturbe,https://www.transfermarkt.com/juan-iturbe/profil/spieler/81455,14/15,unknown injury,05/10/2014,21/10/2014,17,17 days,3,3,N/A
Juan Iturbe,https://www.transfermarkt.com/juan-iturbe/profil/spieler/81455,11/12,Elbow fracture,16/10/2011,08/12/2011,54,54 days,11,11,N/A
Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,23/24,Hamstring injury,20/08/2023,15/09/2023,27,27 days,4,4,N/A
Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,21/22,Calf injury,01/10/2021,13/10/2021,13,13 days,3,3,N/A
Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,20/21,Corona virus,26/03/2021,29/03/2021,4,4 days,1,1,N/A
Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,19/20,Hamstring injury,23/12/2019,27/01/2020,36,36 days,7,7,N/A
Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,18/19,Ankle injury,25/02/2019,26/02/2019,2,2 days,0,-,N/A
Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,18/19,Ill,26/08/2018,19/09/2018,25,25 days,3,3,N/A
Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,16/17,Hamstring strain,14/08/2016,10/09/2016,28,28 days,3,3,N/A
Joselu,https://www.transfermarkt.com/joselu/profil/spieler/81999,23/24,Stomach problems,16/03/2024,21/03/2024,6,6 days,1,1,N/A
Joselu,https://www.transfermarkt.com/joselu/profil/spieler/81999,23/24,Ankle injury,23/02/2024,01/03/2024,8,8 days,1,1,N/A
Joselu,https://www.transfermarkt.com/joselu/profil/spieler/81999,22/23,Muscle injury,07/02/2023,24/02/2023,18,18 days,2,2,N/A
Joselu,https://www.transfermarkt.com/joselu/profil/spieler/81999,16/17,Achilles tendon problems,27/04/2017,31/05/2017,35,35 days,4,4,N/A
Joselu,https://www.transfermarkt.com/joselu/profil/spieler/81999,16/17,Knee injury,12/09/2016,28/11/2016,78,78 days,10,10,N/A
Joselu,https://www.transfermarkt.com/joselu/profil/spieler/81999,14/15,flu,03/04/2015,06/04/2015,4,4 days,1,1,N/A
Joselu,https://www.transfermarkt.com/joselu/profil/spieler/81999,14/15,minor knock,08/10/2014,17/10/2014,10,10 days,0,-,N/A
Joselu,https://www.transfermarkt.com/joselu/profil/spieler/81999,13/14,Muscle strain,26/04/2014,03/05/2014,8,8 days,0,-,N/A
Joselu,https://www.transfermarkt.com/joselu/profil/spieler/81999,09/10,Torn lateral ankle ligament,18/03/2010,07/04/2010,21,21 days,3,3,N/A
Juanmi,https://www.transfermarkt.com/juanmi/profil/spieler/126737,22/23,Torn ankle ligaments,09/09/2022,27/12/2022,110,110 days,15,15,N/A
Juanmi,https://www.transfermarkt.com/juanmi/profil/spieler/126737,19/20,Foot injury,23/09/2019,20/06/2020,272,272 days,27,27,N/A
Juanmi,https://www.transfermarkt.com/juanmi/profil/spieler/126737,14/15,Elbow fracture,25/11/2014,01/01/2015,38,38 days,6,6,N/A
Sullay Kaikai,https://www.transfermarkt.com/sullay-kaikai/profil/spieler/244130,18/19,Knock,25/02/2019,30/03/2019,34,34 days,3,3,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,24/25,Muscle injury,09/01/2025,13/01/2025,5,5 days,1,1,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,22/23,Groin injury,12/05/2023,29/05/2023,18,18 days,4,4,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,22/23,Fitness,20/02/2023,12/03/2023,21,21 days,4,4,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,22/23,Hamstring injury,15/08/2022,20/02/2023,190,190 days,39,39,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,21/22,Knee problems,09/06/2022,30/06/2022,22,22 days,2,2,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,21/22,Knock,28/04/2022,12/05/2022,15,15 days,3,3,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,21/22,Corona virus,06/01/2022,10/01/2022,5,5 days,1,1,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,21/22,Knee problems,25/11/2021,16/12/2021,22,22 days,5,5,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,21/22,Corona virus,27/09/2021,11/10/2021,15,15 days,4,4,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,21/22,Groin injury,26/08/2021,16/09/2021,22,22 days,4,4,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,20/21,Muscle injury,25/03/2021,01/04/2021,8,8 days,2,2,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,20/21,Hamstring injury,07/01/2021,01/02/2021,26,26 days,5,5,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,20/21,Rest,21/09/2020,24/09/2020,4,4 days,1,1,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,19/20,Hamstring injury,02/07/2020,30/07/2020,29,29 days,6,6,N/A
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,19/20,Muscle injury,17/02/2020,08/06/2020,113,113 days,5,5,N/A
Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,22/23,Torn muscle bundle,15/01/2023,25/03/2023,70,70 days,9,9,N/A
Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,22/23,Groin injury,30/09/2022,26/12/2022,88,88 days,10,10,N/A
Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,20/21,Ankle sprain,02/05/2021,31/05/2021,30,30 days,4,4,N/A
Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,20/21,Hamstring injury,13/11/2020,04/12/2020,22,22 days,4,4,N/A
Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,19/20,Knee bruise,13/12/2019,01/02/2020,51,51 days,7,7,N/A
Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,18/19,Toe injury,11/01/2019,28/01/2019,18,18 days,3,3,N/A
Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,18/19,Foot injury,16/12/2018,21/12/2018,6,6 days,0,-,N/A
Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,18/19,Toe injury,02/12/2018,08/12/2018,7,7 days,1,1,N/A
Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,18/19,Knock,07/10/2018,19/10/2018,13,13 days,0,-,N/A
Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,16/17,Knee injury,10/10/2016,27/01/2017,110,110 days,16,16,N/A
Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,14/15,Appendectomy,19/05/2015,31/05/2015,13,13 days,1,1,N/A
Jonjoe Kenny,https://www.transfermarkt.com/jonjoe-kenny/profil/spieler/258883,23/24,muscular problems,20/01/2024,22/01/2024,3,3 days,1,1,N/A
Jonjoe Kenny,https://www.transfermarkt.com/jonjoe-kenny/profil/spieler/258883,20/21,Knee problems,06/11/2020,10/12/2020,35,35 days,4,4,N/A
Jonjoe Kenny,https://www.transfermarkt.com/jonjoe-kenny/profil/spieler/258883,20/21,Ankle injury,02/10/2020,31/10/2020,30,30 days,3,3,N/A
Jonjoe Kenny,https://www.transfermarkt.com/jonjoe-kenny/profil/spieler/258883,19/20,Torn ankle ligaments,03/02/2020,12/02/2020,10,10 days,2,2,N/A
Jonjoe Kenny,https://www.transfermarkt.com/jonjoe-kenny/profil/spieler/258883,19/20,Fever,29/01/2020,03/02/2020,6,6 days,1,1,N/A
Jonjoe Kenny,https://www.transfermarkt.com/jonjoe-kenny/profil/spieler/258883,18/19,Knock,13/10/2018,24/11/2018,43,43 days,7,7,N/A
Yann Kermorgant,https://www.transfermarkt.com/yann-kermorgant/profil/spieler/57410,17/18,Groin surgery,12/07/2017,01/11/2017,113,113 days,15,15,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,23/24,Muscle injury,26/04/2024,31/05/2024,36,36 days,3,3,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,23/24,Ill,30/03/2024,05/04/2024,7,7 days,1,1,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,23/24,Groin problems,18/02/2024,25/02/2024,8,8 days,1,1,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,23/24,Muscle injury,04/12/2023,04/01/2024,32,32 days,3,3,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,21/22,Dead leg,28/04/2022,10/05/2022,13,13 days,1,1,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,21/22,Muscle injury,21/03/2022,15/04/2022,26,26 days,4,4,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,21/22,Corona virus,18/01/2022,23/01/2022,6,6 days,2,2,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,20/21,Thigh problems,26/02/2021,10/03/2021,13,13 days,2,2,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,17/18,Torn muscle fiber,06/05/2018,05/06/2018,31,31 days,4,4,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,17/18,Strain in the thigh and gluteal muscles,02/12/2017,09/12/2017,8,8 days,0,-,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,17/18,Dead leg,25/10/2017,28/10/2017,4,4 days,0,-,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,13/14,Hamstring strain,18/12/2013,10/01/2014,24,24 days,2,2,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,13/14,Hamstring injury,06/12/2013,17/12/2013,12,12 days,2,2,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,12/13,Knee injury,17/05/2013,25/05/2013,9,9 days,1,1,N/A
Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,12/13,Knee injury,25/03/2013,03/04/2013,10,10 days,1,1,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,25/26,Hamstring muscle injury,06/11/2025,06/12/2025,31,31 days,2,2,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,24/25,Calf injury,10/02/2025,10/03/2025,29,29 days,4,4,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,23/24,Fitness,12/04/2024,16/04/2024,5,5 days,1,1,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,23/24,Injury to the ankle,07/02/2024,12/04/2024,66,66 days,12,12,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,23/24,Muscle tear,19/10/2023,19/11/2023,32,32 days,6,6,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,23/24,unknown injury,05/10/2023,17/10/2023,13,13 days,1,1,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,23/24,unknown injury,23/09/2023,26/09/2023,4,4 days,1,1,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,22/23,Muscle injury,19/03/2023,25/04/2023,38,38 days,6,6,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,22/23,Muscle injury,22/01/2023,30/01/2023,9,9 days,2,2,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,22/23,Hamstring injury,22/09/2022,28/10/2022,37,37 days,7,7,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,22/23,Pelvic contusion,16/09/2022,19/09/2022,4,4 days,1,1,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,22/23,Muscle fatigue,18/08/2022,30/08/2022,13,13 days,3,3,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,22/23,contortion,27/07/2022,05/08/2022,10,10 days,1,1,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,20/21,Quarantine,20/11/2020,04/12/2020,15,15 days,4,4,N/A
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,19/20,Hamstring injury,10/07/2020,14/07/2020,5,5 days,1,1,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,25/26,Groin injury,05/01/2026,16/02/2026,43,43 days,7,7,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,24/25,Hamstring muscle injury,01/12/2024,06/05/2025,157,157 days,22,22,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,23/24,Groin problems,16/10/2023,30/10/2023,15,15 days,1,1,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,23/24,Knock,31/08/2023,11/09/2023,12,12 days,1,1,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,22/23,Knee injury,09/05/2023,30/06/2023,53,53 days,4,4,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,22/23,concussion,24/12/2022,16/01/2023,24,24 days,4,4,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,22/23,Hamstring injury,28/10/2022,30/11/2022,34,34 days,5,5,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,22/23,Hamstring injury,22/07/2022,03/09/2022,44,44 days,5,5,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,21/22,Knock,16/04/2022,27/04/2022,12,12 days,1,1,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,21/22,Quarantine,20/08/2021,30/08/2021,11,11 days,2,2,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,21/22,Ill,06/08/2021,11/08/2021,6,6 days,1,1,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,20/21,Groin injury,20/03/2021,31/05/2021,73,73 days,10,10,N/A
Stephen Kingsley,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,17/18,Groin injury,26/09/2017,02/04/2018,189,189 days,37,37,N/A
Jan Kirchhoff,https://www.transfermarkt.com/jan-kirchhoff/profil/spieler/49734,20/21,Torn muscle bundle,27/11/2020,30/06/2021,216,216 days,27,27,N/A
Jan Kirchhoff,https://www.transfermarkt.com/jan-kirchhoff/profil/spieler/49734,20/21,Torn muscle bundle,27/07/2020,15/11/2020,112,112 days,10,10,N/A
Jan Kirchhoff,https://www.transfermarkt.com/jan-kirchhoff/profil/spieler/49734,19/20,Torn muscle fiber,30/05/2020,12/07/2020,44,44 days,10,10,N/A
Jan Kirchhoff,https://www.transfermarkt.com/jan-kirchhoff/profil/spieler/49734,19/20,Calf problems,30/11/2019,12/01/2020,44,44 days,3,3,N/A
Jan Kirchhoff,https://www.transfermarkt.com/jan-kirchhoff/profil/spieler/49734,19/20,concussion,23/09/2019,25/09/2019,3,3 days,0,-,N/A
Jan Kirchhoff,https://www.transfermarkt.com/jan-kirchhoff/profil/spieler/49734,19/20,Knee bruise,22/07/2019,04/08/2019,14,14 days,3,3,N/A
