transfermarkt_id,player_name,player_url,status,name_home_country_fbref,dob_age,place_birth,height,citizenship,position,foot,debut_season,debut_age,first_club,debut_year,transfermarkt_url
9956,James McFadden,https://fbref.com/en/players/2cfdae75/James-McFadden,Success,Not found,14-Apr-83,Not found,178,Scotland sct,FW-MF (AM),Left,2000-2001,17 years,Motherwell,2000,https://www.transfermarkt.com/james-mcfadden/profil/spieler/9956
61632,Ryan McGivern,https://fbref.com/en/players/4c2e7e85/Ryan-McGivern,Success,Not found,8-Jan-90,Not found,188,Northern Ireland nir,DF,Right,2008-2009,18 years,Morecambe,2008,https://www.transfermarkt.com/ryan-mcgivern/profil/spieler/61632
61711,Callum McManaman,https://fbref.com/en/players/1a5dbcc2/Callum-McManaman,Success,Not found,"April 25, 1991 (Age: 34-214d)","Whiston, England, United Kingdom",174,England eng,"FW-MF (AM-WM, right)",Right,2008-2009,17 years,Wigan Athletic,2008,https://www.transfermarkt.com/callum-mcmanaman/profil/spieler/61711
13168,Raul Meireles,https://fbref.com/en/players/e767cd27/Raul-Meireles,Success,Not found,17-Mar-83,Not found,180,Portugal,MF,Left,2003-2004,20 years,Boavista,2003,https://www.transfermarkt.com/raul-meireles/profil/spieler/13168
5315,Abdoulaye Méïté,https://fbref.com/en/players/2b548af1/Abdoulaye-Meite,Success,Not found,6-Oct-80,Not found,185,Côte d'Ivoire ci  Other: France,DF (CB),Right,2000-2001,19 years,Marseille,2000,https://www.transfermarkt.com/abdoulaye-mt/profil/spieler/5315
5917,John Mensah,https://fbref.com/en/players/142ed694/John-Mensah,Success,Not found,29-Nov-82,Not found,177,Ghana,DF (CB),Right,2001-2002,18 years,Genoa,2001,https://www.transfermarkt.com/john-mensah/profil/spieler/5917
68183,David Meyler,https://fbref.com/en/players/8ea6417a/David-Meyler,Success,Not found,29-May-89,Not found,189,Republic of Ireland,MF,Right,2009-2010,20 years,Sunderland,2009,https://www.transfermarkt.com/david-meyler/profil/spieler/68183
50219,Simon Mignolet,https://fbref.com/en/players/d436eb94/Simon-Mignolet,Success,Not found,"March 6, 1988 (Age: 37-264d)","Sint-Truiden, Belgium",193,Belgium,GK,Right,2006-2007,18 years,Sint-Truiden,2006,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219
36123,Nenad Milijaš,https://fbref.com/en/players/10206347/Nenad-Milijas,Success,Not found,30-Apr-83,Not found,188,Serbia,MF,Not found,2008-2009,25 years,Red Star,2008,https://www.transfermarkt.com/nenad-milija/profil/spieler/36123
38776,Ishmael Miller,https://fbref.com/en/players/58f1973e/Ishmael-Miller,Success,Not found,5-Mar-87,Not found,191,Not found,FW,Left,2005-2006,18 years,Manchester City,2005,https://www.transfermarkt.com/ishmael-miller/profil/spieler/38776
3333,James Milner,https://fbref.com/en/players/2f90f6b8/James-Milner,Success,Not found,"January 4, 1986 (Age: 39-325d)","Leeds, England, United Kingdom",176,England eng,DF-MF (CM-FB-WM),Right,2002-2003,16 years,Leeds United,2002,https://www.transfermarkt.com/james-milner/profil/spieler/3333
27992,Luka Modrić,https://fbref.com/en/players/6025fab1/Luka-Modric,Success,Not found,"September 9, 1985 (Age: 40-077d)","Zadar, Croatia",174,Croatia,MF (AM-CM-DM-WM),Right,2007-2008,21 years,Dinamo Zagreb,2007,https://www.transfermarkt.com/luka-modri/profil/spieler/27992
121391,Josh Morris,https://fbref.com/en/players/6449a543/Josh-Morris,Success,Not found,30-Sep-91,Not found,180,England eng,DF-FW-MF,Not found,2010-2011,18 years,Blackburn,2010,https://www.transfermarkt.com/josh-morris/profil/spieler/121391
27614,James Morrison,https://fbref.com/en/players/21a66e33/James-Morrison,Success,Not found,25-May-86,Not found,183,Scotland sct  Other: England,FW-MF (AM-DM-WM),Right,2003-2004,17 years,Middlesbrough,2003,https://www.transfermarkt.com/james-morrison/profil/spieler/27614
59866,Victor Moses,https://fbref.com/en/players/e726e11e/Victor-Moses,Success,Not found,12-Dec-90,Not found,177,Nigeria ng  Other: England,"DF-FW-MF (AM-DM-WM, right)",Right,2007-2008,16 years,Crystal Palace,2007,https://www.transfermarkt.com/victor-moses/profil/spieler/59866
58188,Steven Mouyokolo,https://fbref.com/en/players/6d60be73/Steven-Mouyokolo,Success,Not found,24-Jan-87,Not found,190,Not found,DF (CB),Not found,2009-2010,22 years,Hull City,2009,https://www.transfermarkt.com/steven-mouyokolo/profil/spieler/58188
35586,Fabrice Muamba,https://fbref.com/en/players/f5a2bebe/Fabrice-Muamba,Success,Not found,6-Apr-88,Not found,188,England eng,MF (CM-DM),Not found,2006-2007,18 years,Birmingham City,2006,https://www.transfermarkt.com/fabrice-muamba/profil/spieler/35586
45455,Geoffrey Mujangi Bia,https://fbref.com/en/players/3a90713b/Geoffrey-Mujangi-Bia,Success,Not found,12-Aug-89,Not found,175,Belgium,MF (AM-WM),Right,2006-2007,16 years,Charleroi,2006,https://www.transfermarkt.com/geoffrey-mujangi-bia/profil/spieler/45455
45272,Youssouf Mulumbu,https://fbref.com/en/players/a275b145/Youssouf-Mulumbu,Success,Not found,25-Jan-87,Not found,177,Congo DR cd  Other: France,MF (CM-DM),Right,2006-2007,19 years,Paris S-G,2006,https://www.transfermarkt.com/youssouf-mulumbu/profil/spieler/45272
17129,Sulley Muntari,https://fbref.com/en/players/e185aa52/Sulley-Muntari,Success,Not found,27-Aug-84,Not found,179,Ghana,MF (CB-DM),Left,2002-2003,17 years,Udinese,2002,https://www.transfermarkt.com/sulley-muntari/profil/spieler/17129
3221,Danny Murphy,https://fbref.com/en/players/03a97c40/Danny-Murphy,Success,Not found,18-Mar-77,Not found,175,England eng,MF (CM),Not found,1997-1998,20 years,Liverpool,1997,https://www.transfermarkt.com/danny-murphy/profil/spieler/3221
3868,David Murphy,https://fbref.com/en/players/b05e73d5/David-Murphy,Success,Not found,1-Mar-84,Not found,185,England eng,"DF (FB, left)",Not found,2001-2002,17 years,Middlesbrough,2001,https://www.transfermarkt.com/david-murphy/profil/spieler/3868
57207,Jordon Mutch,https://fbref.com/en/players/37c408cc/Jordon-Mutch,Success,Not found,2-Dec-91,Not found,175,England eng,MF,Right,2009-2010,17 years,Hereford United,2009,https://www.transfermarkt.com/jordon-mutch/profil/spieler/57207
3838,Boaz Myhill,https://fbref.com/en/players/7ca2d989/Boaz-Myhill,Success,Not found,9-Nov-82,Not found,191,"Wales wls  Other: England , United States",GK,Right,2002-2003,19 years,Bradford City,2002,https://www.transfermarkt.com/boaz-myhill/profil/spieler/3838
41242,David N'Gog,https://fbref.com/en/players/beec2968/David-NGog,Success,Not found,1-Apr-89,Not found,189,France,FW,Right,2006-2007,17 years,Paris S-G,2006,https://www.transfermarkt.com/david-ngog/profil/spieler/41242
22165,Charles N'Zogbia,https://fbref.com/en/players/4e31f3e2/Charles-NZogbia,Success,Not found,28-May-86,Not found,170,France,"DF-FW-MF (FB-WM, left)",Left,2004-2005,18 years,Newcastle Utd,2004,https://www.transfermarkt.com/charles-nzogbia/profil/spieler/22165
33706,Nani,https://fbref.com/en/players/e278c9be/Jonathan-Nanizayamo,Success,Not found,21-Feb-92,Not found,194,Not found,FW,Right,2014-2015,22 years,Tours,2014,https://www.transfermarkt.com/nani/profil/spieler/33706
18935,Samir Nasri,https://fbref.com/en/players/165bed61/Samir-Nasri,Success,Not found,26-Jun-87,Not found,175,France,FW-MF (AM),Right,2004-2005,17 years,Marseille,2004,https://www.transfermarkt.com/samir-nasri/profil/spieler/18935
28878,Ryan Nelsen,https://fbref.com/en/players/510f2c7c/Ryan-Nelsen,Success,Not found,18-Oct-77,Not found,185,New Zealand,DF (CB),Not found,2001,23 years,D.C. United,Not found,https://www.transfermarkt.com/ryan-nelsen/profil/spieler/28878
3403,Gary Neville,https://fbref.com/en/players/1b013e33/Gary-Neville,Success,Not found,18-Feb-75,Not found,180,England eng,"DF (FB, right)",Not found,1993-1994,18 years,Manchester Utd,1993,https://www.transfermarkt.com/gary-neville/profil/spieler/3403
3404,Phil Neville,https://fbref.com/en/players/3db5e0ec/Phil-Neville,Success,Not found,21-Jan-77,Not found,180,England eng,DF-MF,Right,1994-1995,17 years,Manchester Utd,1994,https://www.transfermarkt.com/phil-neville/profil/spieler/3404
31835,Mark Noble,https://fbref.com/en/players/ff527768/Mark-Noble,Success,Not found,8-May-87,Not found,180,England eng,MF (AM-CM-DM),Right,2004-2005,17 years,West Ham,2004,https://www.transfermarkt.com/mark-noble/profil/spieler/31835
121340,Ryan Noble,https://fbref.com/en/players/7f758194/Ryan-Noble,Success,Not found,11-Jun-91,Not found,182,England eng,FW,Not found,2010-2011,19 years,Derby County,2010,https://www.transfermarkt.com/ryan-noble/profil/spieler/121340
3950,Kevin Nolan,https://fbref.com/en/players/3d307105/Kevin-Nolan,Success,Not found,24-Jun-82,Not found,183,England eng,MF (AM),Right,2001-2002,19 years,Bolton,2001,https://www.transfermarkt.com/kevin-nolan/profil/spieler/3950
119123,Frank Nouble,https://fbref.com/en/players/0a8e46da/Frank-Nouble,Success,Not found,"September 24, 1991 (Age: 34-062d)","Lewisham, England, United Kingdom",191,England eng,FW-MF (AM),Right,2009-2010,17 years,West Brom,2009,https://www.transfermarkt.com/frank-nouble/profil/spieler/119123
73734,Steven Nzonzi,https://fbref.com/en/players/c7526c18/Steven-Nzonzi,Success,Not found,"December 15, 1988 (Age: 36-345d)","La Garenne-Colombes, France",197,France,MF (CM-DM),Right,2009-2010,20 years,Blackburn,2009,https://www.transfermarkt.com/steven-nzonzi/profil/spieler/73734
869490,Andy O'Brien,https://fbref.com/en/players/1719f6b2/Andy-OBrien,Success,Not found,29-Jun-79,Not found,191,Republic of Ireland ie  Other: England,DF (CB),Right,1999-2000,20 years,Bradford City,1999,https://www.transfermarkt.com/andy-obrien/profil/spieler/869490
15708,Garry O'Connor,https://fbref.com/en/players/07fffbc5/Garry-OConnor,Success,Not found,7-May-83,Not found,185,Scotland sct,FW,Not found,2000-2001,17 years,Hibernian,2000,https://www.transfermarkt.com/garry-oconnor/profil/spieler/15708
38090,Jamie O'Hara,https://fbref.com/en/players/7578d85c/Jamie-OHara,Success,Not found,25-Sep-86,Not found,180,England eng,"MF (WM, left)",Left,2005-2006,18 years,Chesterfield,2005,https://www.transfermarkt.com/jamie-ohara/profil/spieler/38090
3995,Gary O'Neil,https://fbref.com/en/players/754d4ac4/Gary-O'Neil,Success,Not found,18-May-83,Not found,178,England eng,MF (AM),Right,2001-2002,18 years,Portsmouth,2001,https://www.transfermarkt.com/gary-oneil/profil/spieler/3995
3540,John O'Shea,https://fbref.com/en/players/7c1f4685/John-OShea,Success,Not found,30-Apr-81,Not found,192,Republic of Ireland,DF-MF (CB),Right,2001-2002,20 years,Manchester Utd,2001,https://www.transfermarkt.com/john-oshea/profil/spieler/3540
43261,Gabriel Obertan,https://fbref.com/en/players/adc264a8/Gabriel-Obertan,Success,Not found,26-Feb-89,Not found,186,France,FW-MF (AM-WM),Right,2006-2007,17 years,Bordeaux,2006,https://www.transfermarkt.com/gabriel-obertan/profil/spieler/43261
30739,John Obi Mikel,https://fbref.com/en/players/424d5f72/John-Obi-Mikel,Success,Not found,22-Apr-87,Not found,189,Nigeria,MF (CM-DM),Right,2005,17 years,Lyn,Not found,https://www.transfermarkt.com/john-obi-mikel/profil/spieler/30739
35852,Victor Obinna,https://fbref.com/en/players/c21b9d9d/Victor-Obinna,Success,Not found,25-Mar-87,Not found,178,Nigeria,FW,Left,2005-2006,18 years,Chievo,2005,https://www.transfermarkt.com/victor-obinna/profil/spieler/35852
12516,Peter Odemwingie,https://fbref.com/en/players/b16150ac/Peter-Odemwingie,Success,Not found,15-Jul-81,Not found,182,Nigeria,FW,Both,2003-2004,22 years,La Louvière,2003,https://www.transfermarkt.com/peter-odemwingie/profil/spieler/12516
25248,Jonas Olsson,https://fbref.com/en/players/48844a9b/Jonas-Olsson,Success,Not found,10-Mar-83,Not found,193,Sweden,DF (CB),Left,2003,19 years,Landskrona,Not found,https://www.transfermarkt.com/jonas-olsson/profil/spieler/25248
38073,Martin Olsson,https://fbref.com/en/players/2f72f79e/Martin-Olsson,Success,Not found,"May 17, 1988 (Age: 37-192d)","Gävle, Sweden",178,Sweden,"DF-MF (FB-WM, left)",Left,2007-2008,19 years,Blackburn,2007,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073
28810,Nedum Onuoha,https://fbref.com/en/players/b28a0b5a/Nedum-Onuoha,Success,Not found,12-Nov-86,Not found,188,England eng  Other: Nigeria,"DF (CB, left)",Right,2004-2005,17 years,Manchester City,2004,https://www.transfermarkt.com/nedum-onuoha/profil/spieler/28810
4113,Brett Ormerod,https://fbref.com/en/players/fde1ce8d/Brett-Ormerod,Success,Not found,18-Oct-76,Not found,180,Not found,FW,Not found,2001-2002,24 years,Southampton,2001,https://www.transfermarkt.com/brett-ormerod/profil/spieler/4113
3620,Leon Osman,https://fbref.com/en/players/a014c247/Leon-Osman,Success,Not found,17-May-81,Not found,174,England eng,MF,Right,2002-2003,21 years,Carlisle United,2002,https://www.transfermarkt.com/leon-osman/profil/spieler/3620
1397,Michael Owen,https://fbref.com/en/players/88b3f52c/Michael-Owen,Success,Not found,14-Dec-79,Not found,172,England eng,FW,Not found,1996-1997,16 years,Liverpool,1996,https://www.transfermarkt.com/michael-owen/profil/spieler/1397
28285,Daniel Pacheco,https://fbref.com/en/players/5b2a4b8d/Daniel-Pacheco,Success,Not found,"January 5, 1991 (Age: 34-324d)","Málaga, Spain",168,Spain,FW-MF (AM-WM),Not found,2009-2010,18 years,Liverpool,2009,https://www.transfermarkt.com/daniel-pacheco/profil/spieler/28285
35235,John Paintsil,https://fbref.com/en/players/2def72a3/John-Paintsil,Success,Not found,15-Jun-81,Not found,178,Ghana,"DF-MF (DM-FB, right)",Not found,2006-2007,25 years,West Ham,2006,https://www.transfermarkt.com/john-paintsil/profil/spieler/35235
58361,Wilson Palacios,https://fbref.com/en/players/58df81fc/Wilson-Palacios,Success,Not found,29-Jul-84,Not found,178,Honduras,MF (DM),Right,2007-2008,23 years,Birmingham City,2007,https://www.transfermarkt.com/wilson-palacios/profil/spieler/58361
3785,Scott Parker,https://fbref.com/en/players/65faf2a1/Scott-Parker,Success,Not found,13-Oct-80,Not found,175,England eng,MF (DM),Right,1998-1999,17 years,Charlton Ath,1998,https://www.transfermarkt.com/scott-parker/profil/spieler/3785
3866,Stuart Parnaby,https://fbref.com/en/players/389cc3d7/Stuart-Parnaby,Success,Not found,19-Jul-82,Not found,178,England eng,"DF (FB, right)",Not found,2002-2003,20 years,Middlesbrough,2002,https://www.transfermarkt.com/stuart-parnaby/profil/spieler/3866
15072,Roman Pavlyuchenko,https://fbref.com/en/players/fd7afe52/Roman-Pavlyuchenko,Success,Not found,15-Dec-81,Not found,188,Russia,FW,Both,2001,19 years,Rotor Volgograd,Not found,https://www.transfermarkt.com/roman-pavlyuchenko/profil/spieler/15072
3195,Jermaine Pennant,https://fbref.com/en/players/c6043950/Jermaine-Pennant,Success,Not found,15-Jan-83,Not found,175,England eng,"MF (AM-WM, right)",Right,2001-2002,18 years,Watford,2001,https://www.transfermarkt.com/jermaine-pennant/profil/spieler/3195
49409,James Perch,https://fbref.com/en/players/c461de51/James-Perch,Success,Not found,28-Sep-85,Not found,180,Not found,DF-MF (CB-DM-FB),Right,2004-2005,18 years,Nott'ham Forest,2004,https://www.transfermarkt.com/james-perch/profil/spieler/49409
4380,Robin van Persie,https://fbref.com/en/players/3fcab3a8/Robin-van-Persie,Success,Not found,6-Aug-83,Not found,186,Netherlands,FW,Left,2001-2002,17 years,Feyenoord,2001,https://www.transfermarkt.com/robin-van-persie/profil/spieler/4380
670,Martin Petrov,https://fbref.com/en/players/011360ce/Martin-Petrov,Success,Not found,15-Jan-79,Not found,179,Bulgaria,"FW-MF (WM, left)",Not found,2001-2002,22 years,Wolfsburg,2001,https://www.transfermarkt.com/martin-petrov/profil/spieler/670
3252,Stiliyan Petrov,https://fbref.com/en/players/61e5c1a8/Stiliyan-Petrov,Success,Not found,5-Jul-79,Not found,180,Bulgaria,MF,Not found,2000-2001,21 years,Celtic,2000,https://www.transfermarkt.com/stiliyan-petrov/profil/spieler/3252
3131,Kevin Phillips,https://fbref.com/en/players/23d97ca1/Kevin-Phillips,Success,Not found,25-Jul-73,Not found,170,England eng,FW,Not found,1999-2000,26 years,Sunderland,1999,https://www.transfermarkt.com/kevin-phillips/profil/spieler/3131
77274,Matt Phillips,https://fbref.com/en/players/7bb5f40e/Matt-Phillips,Success,Not found,"March 13, 1991 (Age: 34-257d)","Aylesbury, England, United Kingdom",183,Scotland sct  Other: England,DF-FW-MF (AM-WM),Right,2007-2008,16 years,Wycombe,2007,https://www.transfermarkt.com/matt-phillips/profil/spieler/77274
4321,Steven Pienaar,https://fbref.com/en/players/8056f6e6/Steven-Pienaar,Success,Not found,17-Mar-82,Not found,170,South Africa,MF (AM-WM),Both,2001-2002,19 years,Ajax,2001,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321
5683,Frédéric Piquionne,https://fbref.com/en/players/62f579c5/Frederic-Piquionne,Success,Not found,8-Dec-78,Not found,188,"France fr  Other: Martinique , New Caledonia",FW,Not found,2001-2002,22 years,Rennes,2001,https://www.transfermarkt.com/frdric-piquionne/profil/spieler/5683
3185,Robert Pirès,https://fbref.com/en/players/59bfafcf/Robert-Pires,Success,Not found,29-Oct-73,Not found,185,France,FW-MF (AM-WM),Not found,1995-1996,21 years,Metz,1995,https://www.transfermarkt.com/robert-pirs/profil/spieler/3185
32217,Mike Pollitt,https://fbref.com/en/players/a31d9d81/Mike-Pollitt,Success,Not found,29-Feb-72,Not found,193,Not found,GK,Not found,2001-2002,29 years,Rotherham Utd,2001,https://www.transfermarkt.com/mike-pollitt/profil/spieler/32217
1443,Christian Poulsen,https://fbref.com/en/players/4b83b362/Christian-Poulsen,Success,Not found,28-Feb-80,Not found,182,Denmark,MF (DM),Not found,2002-2003,22 years,Schalke 04,2002,https://www.transfermarkt.com/christian-poulsen/profil/spieler/1443
3546,Danny Pugh,https://fbref.com/en/players/7f60e79c/Danny-Pugh,Success,Not found,19-Oct-82,Not found,183,Not found,"DF-MF (CM-FB, left)",Right,2002-2003,19 years,Manchester Utd,2002,https://www.transfermarkt.com/danny-pugh/profil/spieler/3546
47995,Jason Puncheon,https://fbref.com/en/players/fd3f57ce/Jason-Puncheon,Success,Not found,18-Jun-86,Not found,173,Not found,MF (AM-WM),Left,2003-2004,17 years,Wimbledon,2003,https://www.transfermarkt.com/jason-puncheon/profil/spieler/47995
4098,Paul Rachubka,https://fbref.com/en/players/f3229025/Paul-Rachubka,Success,Not found,21-May-81,Not found,185,England eng  Other: United States,GK,Right,2000-2001,19 years,Manchester Utd,2000,https://www.transfermarkt.com/paul-rachubka/profil/spieler/4098
357164,Rafael,https://fbref.com/en/players/1590d66a/Rafael-Clavero,Success,Not found,10-Jan-77,Not found,175,Not found,"DF (FB, left)",Not found,2000-2001,23 years,Numancia,2000,https://www.transfermarkt.com/rafael/profil/spieler/357164
54170,Ramires,https://fbref.com/en/players/6ca3ad8f/Bruno-Ramires,Success,Not found,"March 18, 1994 (Age: 31-252d)",Brazil,189,Not found,DF-MF,Right,2014,19 years,Cruzeiro,Not found,https://www.transfermarkt.com/ramires/profil/spieler/54170
50057,Aaron Ramsey,https://fbref.com/en/players/e1618c22/Aaron-Ramsey,Success,Not found,"January 21, 2003 (Age: 22-308d)","England, United Kingdom",178,England eng,MF,Not found,2019-2020,16 years,Aston Villa,2019,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057
