player_name,season,injury_type,from_date,until_date,days,days_text,games_missed,games_missed_text,club_at_injury,player_url
Ivica Dragutinović,99/00,Fitness,04/01/2000,17/01/2000,14,14 days,2,2,N/A,https://www.transfermarkt.com/ivica-dragutinovic/profil/spieler/13453
Ivica Dragutinović,99/00,Muscle injury,13/11/1999,22/12/1999,40,40 days,5,5,N/A,https://www.transfermarkt.com/ivica-dragutinovic/profil/spieler/13453
Ivica Dragutinović,99/00,Muscle tear,12/09/1999,12/11/1999,62,62 days,9,9,N/A,https://www.transfermarkt.com/ivica-dragutinovic/profil/spieler/13453
Jérémy Mathieu,19/20,Achilles tendon problems,11/02/2020,05/03/2020,24,24 days,5,5,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,19/20,Knee problems,01/02/2020,07/02/2020,7,7 days,1,1,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,18/19,Muscle injury,24/01/2019,26/02/2019,34,34 days,9,9,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,18/19,Muscle injury,21/09/2018,23/10/2018,33,33 days,5,5,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,18/19,unknown injury,25/08/2018,18/09/2018,25,25 days,3,3,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,17/18,Muscle injury,23/04/2018,01/05/2018,9,9 days,1,1,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,17/18,Muscle injury,13/04/2018,17/04/2018,5,5 days,1,1,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,17/18,muscular problems,04/01/2018,12/01/2018,9,9 days,2,2,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,17/18,minor knock,30/10/2017,15/11/2017,17,17 days,2,2,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,16/17,Achilles tendon problems,17/04/2017,15/06/2017,60,60 days,8,8,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,16/17,Ankle sprain,27/02/2017,16/03/2017,18,18 days,4,4,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,16/17,Muscle injury,27/10/2016,02/01/2017,68,68 days,12,12,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,16/17,Thigh problems,15/08/2016,08/09/2016,25,25 days,3,3,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,15/16,Meniscus tear,26/05/2016,28/07/2016,64,64 days,0,-,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Mathieu,15/16,Meniscus tear,31/03/2016,05/05/2016,36,36 days,8,8,N/A,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Perbet,13/14,Ankle sprain,27/04/2014,15/05/2014,19,19 days,2,2,N/A,https://www.transfermarkt.com/jeremy-perbet/profil/spieler/23966
Jérémy Toulalan,16/17,Muscle injury,29/08/2016,27/09/2016,30,30 days,4,4,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jérémy Toulalan,15/16,Hamstring injury,17/01/2016,15/02/2016,30,30 days,7,7,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jérémy Toulalan,15/16,Hamstring injury,30/08/2015,28/09/2015,30,30 days,5,5,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jérémy Toulalan,14/15,Hamstring injury,23/04/2015,09/05/2015,17,17 days,2,2,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jérémy Toulalan,14/15,Hamstring injury,10/04/2015,20/04/2015,11,11 days,2,2,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jérémy Toulalan,14/15,Adductor injury,05/01/2015,19/01/2015,15,15 days,3,3,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jérémy Toulalan,13/14,Adductor injury,01/09/2013,06/10/2013,36,36 days,5,5,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jérémy Toulalan,12/13,Broken toe,09/04/2013,16/05/2013,38,38 days,6,6,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jérémy Toulalan,12/13,Torn muscle fiber,10/12/2012,01/01/2013,23,23 days,3,3,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jérémy Toulalan,12/13,Torn muscle fiber,23/09/2012,31/10/2012,39,39 days,6,6,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jérémy Toulalan,12/13,Torn muscle fiber,02/09/2012,20/09/2012,19,19 days,2,2,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jérémy Toulalan,11/12,Broken toe,21/03/2012,01/06/2012,73,73 days,11,11,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jérémy Toulalan,07/08,Knee problems,06/04/2008,03/05/2008,28,28 days,4,4,N/A,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jaime,15/16,Back injury,17/04/2015,30/06/2016,441,441 days,49,49,N/A,https://www.transfermarkt.com/jaime-jimenez/profil/spieler/51504
Jaime,14/15,Back injury,04/12/2014,21/01/2015,49,49 days,8,8,N/A,https://www.transfermarkt.com/jaime-jimenez/profil/spieler/51504
Jaime,09/10,Knee problems,06/11/2009,06/01/2010,62,62 days,8,8,N/A,https://www.transfermarkt.com/jaime-jimenez/profil/spieler/51504
Jaime Gavilán,14/15,Muscle injury,23/01/2015,08/02/2015,17,17 days,3,3,N/A,https://www.transfermarkt.com/jaime-gavilan/profil/spieler/15461
Jaime Gavilán,14/15,Hamstring injury,04/08/2014,22/09/2014,50,50 days,4,4,N/A,https://www.transfermarkt.com/jaime-gavilan/profil/spieler/15461
Jaime Gavilán,13/14,Hamstring strain,25/03/2014,25/04/2014,32,32 days,4,4,N/A,https://www.transfermarkt.com/jaime-gavilan/profil/spieler/15461
Jaime Gavilán,10/11,Cruciate ligament tear,06/03/2011,01/09/2011,180,180 days,12,12,N/A,https://www.transfermarkt.com/jaime-gavilan/profil/spieler/15461
Jaime Gavilán,10/11,Torn muscle fiber,25/10/2010,12/11/2010,19,19 days,5,5,N/A,https://www.transfermarkt.com/jaime-gavilan/profil/spieler/15461
Jaime Romero,21/22,Ligament injury,17/09/2021,22/04/2022,218,218 days,29,29,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jaime Romero,16/17,Knock,16/05/2017,23/05/2017,8,8 days,1,1,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jaime Romero,16/17,Hamstring injury,29/03/2017,19/04/2017,22,22 days,4,4,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jaime Romero,16/17,muscular problems,29/12/2016,05/01/2017,8,8 days,1,1,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jaime Romero,16/17,Hamstring injury,15/11/2016,29/11/2016,15,15 days,2,2,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jaime Romero,15/16,Cruciate ligament tear,03/10/2015,02/05/2016,213,213 days,30,30,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jaime Romero,14/15,Torn muscle fiber,07/02/2015,09/03/2015,31,31 days,4,4,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jaime Romero,12/13,unknown injury,28/04/2013,20/05/2013,23,23 days,3,3,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jaime Romero,12/13,Head injury,12/04/2013,21/04/2013,10,10 days,1,1,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jaime Romero,10/11,Shoulder injury,16/05/2011,30/05/2011,15,15 days,1,1,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jaime Romero,10/11,bruise,08/04/2011,13/04/2011,6,6 days,1,1,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jaime Romero,10/11,bruise,11/02/2011,17/02/2011,7,7 days,1,1,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jaime Romero,10/11,Knee surgery,17/08/2010,05/12/2010,111,111 days,15,15,N/A,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jairo Morillas,17/18,Adductor injury,27/02/2018,27/03/2018,29,29 days,4,4,N/A,https://www.transfermarkt.com/jairo-morillas/profil/spieler/126741
Jairo Morillas,16/17,Achilles tendon rupture,04/04/2017,28/11/2017,239,239 days,23,23,N/A,https://www.transfermarkt.com/jairo-morillas/profil/spieler/126741
Jairo Samperio,19/20,Torn muscle fiber,16/01/2020,06/02/2020,22,22 days,2,2,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
Jairo Samperio,18/19,Knee injury,23/08/2018,16/06/2019,298,298 days,36,36,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
Jairo Samperio,17/18,Muscle injury,02/03/2018,30/03/2018,29,29 days,3,3,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
Jairo Samperio,17/18,Ankle problems,24/11/2017,30/11/2017,7,7 days,1,1,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
Jairo Samperio,16/17,Ligament injury,20/04/2017,05/05/2017,16,16 days,2,2,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
Jairo Samperio,16/17,Capsular injury,02/01/2017,11/01/2017,10,10 days,0,-,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
Jairo Samperio,16/17,Fitness,05/10/2016,12/10/2016,8,8 days,0,-,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
Jairo Samperio,16/17,Inner ligament injury,21/08/2016,05/10/2016,46,46 days,8,8,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
Jairo Samperio,15/16,Calf injury,01/09/2015,18/09/2015,18,18 days,1,1,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
Jairo Samperio,14/15,Ligament stretching,09/03/2015,31/03/2015,23,23 days,2,2,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
Jairo Samperio,14/15,Ligament stretching,05/02/2015,19/02/2015,15,15 days,2,2,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
Jairo Samperio,14/15,Adductor pain,18/12/2014,29/12/2014,12,12 days,1,1,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
Jairo Samperio,11/12,Calf muscle tear,06/11/2011,06/12/2011,31,31 days,4,4,N/A,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
James Rodríguez,23/24,Muscle injury,15/04/2024,05/06/2024,52,52 days,11,11,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,22/23,unknown injury,29/03/2023,03/04/2023,6,6 days,1,1,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,22/23,unknown injury,16/02/2023,11/03/2023,24,24 days,3,3,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,22/23,unknown injury,06/02/2023,11/02/2023,6,6 days,1,1,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,21/22,Fitness,14/04/2022,21/04/2022,8,8 days,2,2,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,21/22,Muscle injury,07/03/2022,13/04/2022,38,38 days,5,5,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,21/22,Muscle tear,22/02/2022,31/08/2022,191,191 days,15,15,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,21/22,Quarantine,12/08/2021,21/09/2021,41,41 days,9,9,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,20/21,Calf injury,01/05/2021,14/05/2021,14,14 days,3,3,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,20/21,Calf injury,22/02/2021,01/04/2021,39,39 days,5,5,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,20/21,Calf injury,07/02/2021,13/02/2021,7,7 days,1,1,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,20/21,Calf strain,06/12/2020,31/12/2020,26,26 days,5,5,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,20/21,Groin injury,26/10/2020,06/11/2020,12,12 days,1,1,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,20/21,Knock,18/10/2020,24/10/2020,7,7 days,0,-,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
James Rodríguez,20/21,Knock,15/10/2020,16/10/2020,2,2 days,0,-,N/A,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
Jan Oblak,22/23,Back injury,25/04/2023,26/07/2023,93,93 days,10,10,N/A,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483
Jan Oblak,21/22,Corona virus,25/01/2022,01/02/2022,8,8 days,0,-,N/A,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483
Jan Oblak,17/18,Rest,15/03/2018,15/03/2018,1,1 days,1,1,N/A,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483
Jan Oblak,17/18,Knock,13/03/2018,17/03/2018,5,5 days,1,1,N/A,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483
Jan Oblak,17/18,Wrist injury,05/03/2018,08/03/2018,4,4 days,0,-,N/A,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483
Jan Oblak,17/18,influenza,12/02/2018,15/02/2018,4,4 days,0,-,N/A,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483
Jan Oblak,16/17,Shoulder injury,15/12/2016,20/02/2017,68,68 days,15,15,N/A,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483
Jan Oblak,16/17,Rest,28/11/2016,01/12/2016,4,4 days,1,1,N/A,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483
Júlio Baptista,14/15,Knee surgery,19/02/2015,25/09/2015,219,219 days,49,49,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio Baptista,12/13,Thigh problems,27/02/2013,10/03/2013,12,12 days,2,2,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio Baptista,12/13,Achilles tendon problems,01/12/2012,21/01/2013,52,52 days,11,11,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio Baptista,12/13,Achilles tendon surgery,03/07/2012,25/11/2012,146,146 days,21,21,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio Baptista,11/12,Foot injury,07/12/2011,29/02/2012,85,85 days,14,14,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio Baptista,10/11,muscular problems,18/05/2011,05/06/2011,19,19 days,1,1,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio Baptista,10/11,Meniscus tear,18/02/2011,15/04/2011,57,57 days,8,8,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio Baptista,09/10,Knee problems,26/06/2010,30/06/2010,5,5 days,1,1,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio Baptista,09/10,muscular problems,13/08/2009,26/08/2009,14,14 days,2,2,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio Baptista,08/09,muscular problems,07/05/2009,25/05/2009,19,19 days,2,2,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio Baptista,08/09,Shoulder injury,27/01/2009,04/02/2009,9,9 days,2,2,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio Baptista,08/09,Thigh problems,10/10/2008,30/10/2008,21,21 days,4,4,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio Baptista,08/09,Thigh problems,19/09/2008,30/09/2008,12,12 days,3,3,N/A,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Jason,17/18,Hamstring injury,01/04/2018,15/04/2018,15,15 days,1,1,N/A,https://www.transfermarkt.com/jason-remeseiro/profil/spieler/263860
Jason,17/18,Hamstring injury,22/09/2017,03/11/2017,43,43 days,6,6,N/A,https://www.transfermarkt.com/jason-remeseiro/profil/spieler/263860
Jaume Costa,24/25,Fissure of the fibula,06/10/2024,06/02/2025,124,124 days,18,18,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,20/21,Quarantine,22/01/2021,29/01/2021,8,8 days,2,2,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,19/20,Bruise on ankle,29/02/2020,04/03/2020,5,5 days,1,1,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,19/20,Heel problems,01/02/2020,08/02/2020,8,8 days,1,1,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,19/20,Muscle injury,28/11/2019,05/12/2019,8,8 days,1,1,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,18/19,Muscle injury,18/03/2019,16/04/2019,30,30 days,5,5,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,17/18,Adductor pain,29/10/2017,17/11/2017,20,20 days,1,1,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,16/17,muscular problems,10/08/2016,21/08/2016,12,12 days,2,2,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,15/16,Muscle injury,18/04/2016,25/04/2016,8,8 days,2,2,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,15/16,muscular problems,07/04/2016,14/04/2016,8,8 days,1,1,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,15/16,Ankle injury,25/02/2016,04/04/2016,40,40 days,8,8,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,15/16,Ankle injury,24/12/2015,18/01/2016,26,26 days,6,6,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,14/15,Calf muscle tear,11/09/2014,13/10/2014,33,33 days,7,7,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Jaume Costa,14/15,Hamstring injury,01/09/2014,08/09/2014,8,8 days,0,-,N/A,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Javad Nekounam,13/14,Foot injury,15/05/2014,17/05/2014,3,3 days,0,-,N/A,https://www.transfermarkt.com/javad-nekounam/profil/spieler/24619
Javad Nekounam,13/14,Foot injury,20/12/2013,22/12/2013,3,3 days,0,-,N/A,https://www.transfermarkt.com/javad-nekounam/profil/spieler/24619
Javad Nekounam,07/08,Cruciate ligament tear,14/08/2007,15/02/2008,186,186 days,28,28,N/A,https://www.transfermarkt.com/javad-nekounam/profil/spieler/24619
Javi Álamo,17/18,Knee injury,09/12/2017,09/01/2018,32,32 days,3,3,N/A,https://www.transfermarkt.com/javi-alamo/profil/spieler/164816
Javi Álamo,12/13,Cruciate ligament tear,30/01/2013,25/10/2013,269,269 days,28,28,N/A,https://www.transfermarkt.com/javi-alamo/profil/spieler/164816
Javi Flores,16/17,Knee injury,14/11/2016,14/01/2017,62,62 days,0,-,N/A,https://www.transfermarkt.com/javi-flores/profil/spieler/58009
Javi Flores,16/17,Hamstring injury,01/09/2016,15/09/2016,15,15 days,0,-,N/A,https://www.transfermarkt.com/javi-flores/profil/spieler/58009
Javi Flores,12/13,Cruciate ligament tear,06/08/2012,24/04/2013,262,262 days,36,36,N/A,https://www.transfermarkt.com/javi-flores/profil/spieler/58009
Javi Flores,10/11,Pubic bone irritation,04/03/2011,15/04/2011,43,43 days,6,6,N/A,https://www.transfermarkt.com/javi-flores/profil/spieler/58009
Javi Flores,09/10,Ankle injury,07/02/2010,07/05/2010,90,90 days,12,12,N/A,https://www.transfermarkt.com/javi-flores/profil/spieler/58009
Javi Fuego,18/19,Back injury,28/02/2019,16/04/2019,48,48 days,10,10,N/A,https://www.transfermarkt.com/javi-fuego/profil/spieler/56134
Javi Fuego,18/19,Arthroscopy,18/08/2018,03/12/2018,108,108 days,20,20,N/A,https://www.transfermarkt.com/javi-fuego/profil/spieler/56134
Javi Fuego,18/19,Ankle injury,19/07/2018,17/08/2018,30,30 days,0,-,N/A,https://www.transfermarkt.com/javi-fuego/profil/spieler/56134
Javi Fuego,17/18,Knock,24/04/2018,01/05/2018,8,8 days,1,1,N/A,https://www.transfermarkt.com/javi-fuego/profil/spieler/56134
Javi Fuego,17/18,Ankle sprain,01/03/2018,17/03/2018,17,17 days,2,2,N/A,https://www.transfermarkt.com/javi-fuego/profil/spieler/56134
Javi Fuego,17/18,Achilles tendon problems,28/11/2017,01/12/2017,4,4 days,1,1,N/A,https://www.transfermarkt.com/javi-fuego/profil/spieler/56134
Javi Fuego,17/18,flu,22/09/2017,29/09/2017,8,8 days,1,1,N/A,https://www.transfermarkt.com/javi-fuego/profil/spieler/56134
Javi Fuego,16/17,Ill,17/05/2017,31/05/2017,15,15 days,1,1,N/A,https://www.transfermarkt.com/javi-fuego/profil/spieler/56134
Javi Fuego,15/16,Hip injury,10/01/2016,23/02/2016,45,45 days,11,11,N/A,https://www.transfermarkt.com/javi-fuego/profil/spieler/56134
Javi Fuego,13/14,Calf injury,14/05/2014,20/05/2014,7,7 days,1,1,N/A,https://www.transfermarkt.com/javi-fuego/profil/spieler/56134
Javi Fuego,11/12,Broken kneecap,09/04/2012,01/07/2012,84,84 days,6,6,N/A,https://www.transfermarkt.com/javi-fuego/profil/spieler/56134
Javi Guerra,17/18,Hamstring injury,05/01/2018,19/01/2018,15,15 days,2,2,N/A,https://www.transfermarkt.com/javi-guerra/profil/spieler/46215
Javi Guerra,17/18,Ankle injury,27/09/2017,15/11/2017,50,50 days,8,8,N/A,https://www.transfermarkt.com/javi-guerra/profil/spieler/46215
Javi Guerra,17/18,Ankle injury,11/09/2017,18/09/2017,8,8 days,1,1,N/A,https://www.transfermarkt.com/javi-guerra/profil/spieler/46215
