fbref_url,transfermarkt_id,player_name,name_home_country,dob_age,place_birth,height,citizenship,position,foot,debut_season,debut_age,first_club,debut_year,explanation
https://fbref.com/en/players/0ff9eabc/Karim-El-Ahmadi,25523,Karim El Ahmadi,Not found,27-Jan-85,Not found,185,Morocco ma  Other: Netherlands,MF (CM-DM),Right,2003-2004,18 years,Twente,2003,first scrap players fbref
https://fbref.com/en/players/e7fd18a4/Elsad-Zverotic,25542,Elsad Zverotić,Not found,31-Oct-86,Not found,178,Montenegro,"DF-MF (CB-DM-FB, right)",Right,2008-2009,21 years,Luzern,2008,first scrap players fbref
https://fbref.com/en/players/7cbeb80c/Brede-Hangeland,25553,Brede Hangeland,Not found,20-Jun-81,Not found,199,Norway no  Other: United States,DF (CB),Right,2001,19 years,Viking,Not found,first scrap players fbref
https://fbref.com/en/players/1a29f38c/Nikica-Jelavic,25742,Nikica Jelavić,Not found,27-Aug-85,Not found,188,Croatia,FW,Both,2007-2008,21 years,Zulte Waregem,2007,first scrap players fbref
https://fbref.com/en/players/d45bc2f4/Joe-Lewis,25834,Joe Lewis,Not found,6-Oct-87,Not found,198,England eng,GK,Right,2006-2007,18 years,Stockport,2006,first scrap players fbref
https://fbref.com/en/players/d2be40f2/Ivan-Ramis,26066,Iván Ramis,Not found,25-Oct-84,Not found,188,Spain,DF (CB),Right,2003-2004,18 years,Mallorca,2003,first scrap players fbref
https://fbref.com/en/players/b89cd819/Danny-Collins,26183,Danny Collins,Not found,6-Aug-80,Not found,185,Wales wls  Other: England,DF (CB-FB),Left,2004-2005,23 years,Chester City,2004,first scrap players fbref
https://fbref.com/en/players/101da2b5/Fernandinho,26267,Fernandinho,Not found,4-May-85,Not found,175,Brazil,DF-MF (AM-CB-CM-DM),Right,2005-2006,20 years,Shakhtar,2005,players corrected fbref
https://fbref.com/en/players/1bebde9d/Michel-Vorm,26276,Michel Vorm,Not found,20-Oct-83,Not found,183,Netherlands,GK,Right,2006-2007,22 years,Utrecht,2006,first scrap players fbref
https://fbref.com/en/players/4d034881/Sergio-Aguero,26399,Sergio Agüero,Not found,2-Jun-88,Not found,172,Argentina,FW,Right,2006-2007,18 years,Atlético Madrid,2006,first scrap players fbref
https://fbref.com/en/players/8646429b/Carl-Ikeme,26412,Carl Ikeme,Not found,8-Jun-86,Not found,188,Nigeria ng  Other: England,GK,Right,2005-2006,19 years,Stockport,2005,first scrap players fbref
https://fbref.com/en/players/816fd91c/Jonas-Gutierrez,26443,Jonás Gutiérrez,Not found,5-Jul-83,Not found,185,Argentina,MF (WM),Right,2005-2006,22 years,Mallorca,2005,first scrap players fbref
https://fbref.com/en/players/cc18ff4c/Mauro-Zarate,26456,Mauro Zárate,Not found,18-Mar-87,Not found,176,Argentina,FW-MF (AM),Right,2007-2008,20 years,Birmingham City,2007,first scrap players fbref
https://fbref.com/en/players/2db2fd7b/Jerome-Boateng,26485,Jérôme Boateng,Not found,3-Sep-88,Not found,192,Germany,DF (CB-FB),Right,2006-2007,17 years,Hertha BSC,2006,first scrap players fbref
https://fbref.com/en/players/d8712bf9/Bebe,26541,Bebé,Not found,"July 12, 1990 (Age: 35-136d)","Cacém, Portugal",190,Cape Verde cv  Other: Portugal,FW-MF (AM-WM),Right,2010-2011,20 years,Manchester Utd,2010,first scrap players fbref
https://fbref.com/en/players/032f766b/Ali-Al-Habsi,26633,Ali Al-Habsi,Not found,30-Dec-81,Not found,194,Oman,GK,Right,2003,21 years,Lyn,Not found,first scrap players fbref
https://fbref.com/en/players/8c8b5071/Abou-Diaby,26763,Abou Diaby,Not found,11-May-86,Not found,190,France,MF (DM),Right,2004-2005,18 years,Auxerre,2004,first scrap players fbref
https://fbref.com/en/players/6ef56efd/Bacary-Sagna,26764,Bacary Sagna,Not found,14-Feb-83,Not found,176,France,"DF (FB, right)",Right,2004-2005,21 years,Auxerre,2004,first scrap players fbref
https://fbref.com/en/players/7f7bbbc2/Asamoah-Gyan,26802,Asamoah Gyan,Not found,22-Nov-85,Not found,180,Ghana,FW,Right,2003-2004,17 years,Udinese,2003,first scrap players fbref
https://fbref.com/en/players/a6979454/Roman-Bednar,26898,Roman Bednář,Not found,26-Mar-83,Not found,191,Czech Republic,FW,Not found,2005-2006,22 years,Hearts,2005,first scrap players fbref
https://fbref.com/en/players/f68eaab2/Robert-Koren,26946,Robert Koren,Not found,20-Sep-80,Not found,175,Slovenia,DF-MF,Not found,2004,23 years,Lillestrøm,Not found,first scrap players fbref
https://fbref.com/en/players/3680d723/Younes-Kaboul,27114,Younès Kaboul,Not found,4-Jan-86,Not found,190,France,DF (CB),Right,2004-2005,18 years,Auxerre,2004,first scrap players fbref
https://fbref.com/en/players/562d696a/Simon-Vukcevic,27239,Simon Vukčević,Not found,29-Jan-86,Not found,179,Montenegro me  Other: Serbia,MF (AM),Left,2006,20 years,Saturn,Not found,first scrap players fbref
https://fbref.com/en/players/22d7fe43/Gianni-Zuiverloon,27304,Gianni Zuiverloon,Not found,30-Dec-86,Not found,179,Netherlands,DF (CB-FB),Right,2004-2005,17 years,Feyenoord,2004,first scrap players fbref
https://fbref.com/en/players/92232aad/Mathieu-Debuchy,27306,Mathieu Debuchy,Not found,28-Jul-85,Not found,177,France,"DF (FB, right)",Right,2003-2004,18 years,Lille,2003,first scrap players fbref
https://fbref.com/en/players/1c32281d/Alexandre-Song,27394,Alexandre Song,Not found,9-Sep-87,Not found,185,Cameroon,DF-MF (AM-CB-DM),Both,2004-2005,16 years,Bastia,2004,first scrap players fbref
https://fbref.com/en/players/f1c9c320/Marcos-Angeleri,27448,Marcos Angeleri,Not found,7-Apr-83,Not found,182,Argentina,"DF (CB-FB, right)",Right,2010-2011,27 years,Sunderland,2010,first scrap players fbref
https://fbref.com/en/players/c39d9657/Stephane-Mbia,27470,Stéphane Mbia,Not found,20-May-86,Not found,190,Cameroon,DF-MF (CB-DM),Right,2004-2005,18 years,Rennes,2004,first scrap players fbref
https://fbref.com/en/players/5faa73aa/Markus-Rosenberg,27505,Markus Rosenberg,Not found,27-Sep-82,Not found,184,Sweden,FW,Right,2001,18 years,Malmö,Not found,first scrap players fbref
https://fbref.com/en/players/7914b9fe/Gary-Cahill,27511,Gary Cahill,Not found,19-Dec-85,Not found,193,England eng,DF (CB),Right,2004-2005,18 years,Burnley,2004,first scrap players fbref
https://fbref.com/en/players/523d9de6/Clint-Dempsey,27577,Clint Dempsey,Not found,9-Mar-83,Not found,188,United States,FW-MF (AM-WM),Right,2004,20 years,NE Revolution,Not found,first scrap players fbref
https://fbref.com/en/players/21a66e33/James-Morrison,27614,James Morrison,Not found,25-May-86,Not found,183,Scotland sct  Other: England,FW-MF (AM-DM-WM),Right,2003-2004,17 years,Middlesbrough,2003,first scrap players fbref
https://fbref.com/en/players/9dfe6a3f/Sylvan-Ebanks-Blake,27621,Sylvan Ebanks-Blake,Not found,29-Mar-86,Not found,178,England eng,FW,Right,2006-2007,20 years,Plymouth Argyle,2006,first scrap players fbref
https://fbref.com/en/players/05cb19c5/Eljero-Elia,27805,Eljero Elia,Not found,13-Feb-87,Not found,176,Netherlands,"FW-MF (WM, left)",Right,2004-2005,17 years,ADO Den Haag,2004,first scrap players fbref
https://fbref.com/en/players/b5f1c3c8/Jay-Emmanuel-Thomas,27969,Jay Emmanuel-Thomas,Not found,"December 27, 1990 (Age: 34-333d)","London, England, United Kingdom",191,England eng,FW-MF (AM-WM),Right,2009-2010,18 years,Blackpool,2009,first scrap players fbref
https://fbref.com/en/players/6025fab1/Luka-Modric,27992,Luka Modrić,Not found,"September 9, 1985 (Age: 40-077d)","Zadar, Croatia",174,Croatia,MF (AM-CM-DM-WM),Right,2007-2008,21 years,Dinamo Zagreb,2007,first scrap players fbref
https://fbref.com/en/players/c5a500ca/Max-Gradel,28140,Max Gradel,Not found,"November 30, 1987 (Age: 38-006d)","Abidjan, Côte d'Ivoire",175,Côte d'Ivoire,"FW-MF (AM-WM, left)",Right,2007-2008,19 years,Bournemouth,2007,players corrected fbref
https://fbref.com/en/players/0780ab75/Leon-Best,28244,Leon Best,Not found,19-Sep-86,Not found,185,Republic of Ireland ie  Other: England,FW,Right,2004-2005,17 years,QPR,2004,first scrap players fbref
https://fbref.com/en/players/5f3b634e/Kenwyne-Jones,28245,Kenwyne Jones,Not found,5-Oct-84,Not found,188,Trinidad and Tobago,FW,Right,2004-2005,19 years,Sheffield Weds,2004,first scrap players fbref
https://fbref.com/en/players/71d4e271/Jose-Manuel-Jurado,28261,José Manuel Jurado,Not found,29-Jun-86,Not found,176,Spain,MF (AM),Right,2005-2006,19 years,Real Madrid,2005,first scrap players fbref
https://fbref.com/en/players/5b2a4b8d/Daniel-Pacheco,28285,Daniel Pacheco,Not found,"January 5, 1991 (Age: 34-324d)","Málaga, Spain",168,Spain,FW-MF (AM-WM),Not found,2009-2010,18 years,Liverpool,2009,first scrap players fbref
https://fbref.com/en/players/22fd2214/Mile-Jedinak,28336,Mile Jedinak,Not found,3-Aug-84,Not found,191,Australia,MF (DM),Both,2006-2007,21 years,Central Coast,2006,first scrap players fbref
https://fbref.com/en/players/3bb7f478/Edin-Dzeko,28396,Edin Džeko,Not found,"March 17, 1986 (Age: 39-253d)","Sarajevo, Bosnia and Herzegovina",193,Bosnia and Herzegovina,FW,Right,2007-2008,21 years,Wolfsburg,2007,first scrap players fbref
https://fbref.com/en/players/93b41c46/Colin-Doyle,28728,Colin Doyle,Not found,"June 12, 1985 (Age: 40-166d)","Cork, Republic of Ireland",196,Republic of Ireland,GK,Right,2004-2005,19 years,Nott'ham Forest,2004,first scrap players fbref
https://fbref.com/en/players/b28a0b5a/Nedum-Onuoha,28810,Nedum Onuoha,Not found,12-Nov-86,Not found,188,England eng  Other: Nigeria,"DF (CB, left)",Right,2004-2005,17 years,Manchester City,2004,first scrap players fbref
https://fbref.com/en/players/510f2c7c/Ryan-Nelsen,28878,Ryan Nelsen,Not found,18-Oct-77,Not found,185,New Zealand,DF (CB),Not found,2001,23 years,D.C. United,Not found,first scrap players fbref
https://fbref.com/en/players/1e437f1f/Taye-Taiwo,28922,Taye Taiwo,Not found,16-Apr-85,Not found,183,Nigeria,"DF (FB, left)",Right,2004-2005,19 years,Marseille,2004,first scrap players fbref
https://fbref.com/en/players/bfc3bf1b/Darren-Pratley,28957,Darren Pratley,Not found,"April 22, 1985 (Age: 40-217d)","Barking, England, United Kingdom",185,Not found,DF-MF (CM-DM),Right,2003-2004,18 years,Fulham,2003,first scrap players fbref
https://fbref.com/en/players/cf15bbb1/Steven-Davis,28973,Steven Davis,Not found,1-Jan-85,Not found,170,Northern Ireland nir,MF (CM-DM),Right,2004-2005,19 years,Aston Villa,2004,first scrap players fbref
https://fbref.com/en/players/aff418dc/Charlie-Adam,28990,Charlie Adam,Not found,10-Dec-85,Not found,185,Scotland sct,MF,Left,2003-2004,17 years,Rangers,2003,first scrap players fbref
https://fbref.com/en/players/e43cada1/Christopher-Samba,29016,Christopher Samba,Not found,28-Mar-84,Not found,195,Congo cg  Other: France,DF (CB),Right,2005-2006,21 years,Hertha BSC,2005,first scrap players fbref
https://fbref.com/en/players/b1403ee6/Andrea-Orlandi,29117,Andrea Orlandi,Not found,3-Aug-84,Not found,180,Not found,FW-MF (AM-CM-WM),Left,2003-2004,18 years,Alavés,2003,first scrap players fbref
https://fbref.com/en/players/7d7bdee6/Danny-Graham,29152,Danny Graham,Not found,12-Aug-85,Not found,185,England eng,FW,Right,2003-2004,17 years,Darlington,2003,first scrap players fbref
https://fbref.com/en/players/fb67faf8/Andrew-Taylor,29158,Andrew Taylor,Not found,1-Aug-86,Not found,178,England eng,"DF-MF (FB-WM, left)",Left,2005-2006,18 years,Bradford City,2005,first scrap players fbref
https://fbref.com/en/players/6db380ef/Ross-Turnbull,29159,Ross Turnbull,Not found,4-Jan-85,Not found,193,England eng,GK,Right,2003-2004,18 years,Darlington,2003,first scrap players fbref
https://fbref.com/en/players/2ad3ea29/David-Wheater,29199,David Wheater,Not found,14-Feb-87,Not found,196,England eng,"DF (CB-FB, right)",Right,2005-2006,18 years,Doncaster,2005,first scrap players fbref
https://fbref.com/en/players/e7a1007d/Dwight-Tiendalli,29356,Dwight Tiendalli,Not found,21-Oct-85,Not found,180,Netherlands nl  Other: Suriname,DF (FB),Right,2004-2005,18 years,Utrecht,2004,first scrap players fbref
https://fbref.com/en/players/c7e84594/Andy-Keogh,29419,Andy Keogh,Not found,16-May-86,Not found,183,Republic of Ireland,FW-MF (WM),Right,2004-2005,18 years,Bury,2004,first scrap players fbref
https://fbref.com/en/players/ad7b19ef/Yohan-Cabaye,29434,Yohan Cabaye,Not found,14-Jan-86,Not found,175,France,MF (CM),Right,2004-2005,18 years,Lille,2004,first scrap players fbref
https://fbref.com/en/players/9654d8de/Graziano-Pelle,29594,Graziano Pellè,Not found,15-Jul-85,Not found,194,Italy,FW,Right,2003-2004,18 years,Lecce,2003,first scrap players fbref
https://fbref.com/en/players/9328b835/Lukasz-Fabianski,29692,Łukasz Fabiański,Not found,"April 18, 1985 (Age: 40-221d)","Kostrzyn nad Odrą, Poland",190,Poland,GK,Right,2005-2006,20 years,Legia Warsaw,2005,first scrap players fbref
https://fbref.com/en/players/da8b19e2/John-Ruddy,29712,John Ruddy,Not found,"October 24, 1986 (Age: 39-032d)","Cambridgeshire, England, United Kingdom",193,England eng,GK,Right,2003-2004,16 years,Cambridge Utd,2003,first scrap players fbref
https://fbref.com/en/players/e4def09b/Keith-Fahey,29878,Keith Fahey,Not found,15-Jan-83,Not found,178,Republic of Ireland,MF,Not found,2008-2009,25 years,Birmingham City,2008,first scrap players fbref
https://fbref.com/en/players/74a9a389/Paddy-McCarthy,29974,Paddy McCarthy,Not found,31-May-83,Not found,185,Republic of Ireland,DF (CB),Right,2002-2003,19 years,Notts County,2002,first scrap players fbref
https://fbref.com/en/players/7d41b619/Andrew-Surman,29975,Andrew Surman,Not found,20-Aug-86,Not found,178,England eng  Other: South Africa,MF (CM-DM),Left,2004-2005,17 years,Walsall,2004,first scrap players fbref
https://fbref.com/en/players/b8e24504/Stuart-Holden,30071,Stuart Holden,Not found,1-Aug-85,Not found,178,United States us  Other: Scotland,MF,Right,2006,20 years,Houston Dynamo,Not found,first scrap players fbref
https://fbref.com/en/players/a79e86c4/Gretar-Steinsson,30304,Grétar Steinsson,Not found,9-Jan-82,Not found,189,Iceland,"DF (FB, right)",Not found,2004-2005,22 years,Young Boys,2004,first scrap players fbref
https://fbref.com/en/players/a340b996/Kaspars-Gorkss,30379,Kaspars Gorkšs,Not found,6-Nov-81,Not found,191,Latvia,DF,Right,2003,21 years,Öster,Not found,first scrap players fbref
https://fbref.com/en/players/3f8ef948/Sam-Ricketts,30434,Sam Ricketts,Not found,11-Oct-81,Not found,185,Wales wls  Other: England,DF (CB-FB),Both,2002-2003,20 years,Oxford United,2002,first scrap players fbref
https://fbref.com/en/players/c325c010/Marc-Wilson,30456,Marc Wilson,Not found,17-Aug-87,Not found,188,Republic of Ireland ie  Other: Northern Ireland,DF-MF,Right,2005-2006,17 years,Yeovil Town,2005,first scrap players fbref
https://fbref.com/en/players/4fb0dc59/James-Vaughan,30471,James Vaughan,Not found,14-Jul-88,Not found,180,England eng,FW,Right,2004-2005,16 years,Everton,2004,first scrap players fbref
https://fbref.com/en/players/fd5e3a73/Michael-Bradley,30593,Michael Bradley,Not found,31-Jul-87,Not found,189,United States,DF-MF (CM-DM),Right,2005,17 years,MetroStars,Not found,first scrap players fbref
https://fbref.com/en/players/2d368fd5/Vurnon-Anita,30670,Vurnon Anita,Not found,4-Apr-89,Not found,167,Curaçao cw  Other: Netherlands,DF-MF (CM-DM-FB),Right,2005-2006,16 years,Ajax,2005,first scrap players fbref
https://fbref.com/en/players/1e26e376/Sergio-Romero,30690,Sergio Romero,Not found,"February 22, 1987 (Age: 38-287d)","Bernardo de Irigoyen, Argentina",191,Argentina,GK,Right,2007-2008,20 years,AZ Alkmaar,2007,players corrected fbref
https://fbref.com/en/players/366f6f12/Ron-Vlaar,30697,Ron Vlaar,Not found,16-Feb-85,Not found,189,Netherlands,"DF (CB, right)",Right,2004-2005,19 years,AZ Alkmaar,2004,first scrap players fbref
https://fbref.com/en/players/424d5f72/John-Obi-Mikel,30739,John Obi Mikel,Not found,22-Apr-87,Not found,189,Nigeria,MF (CM-DM),Right,2005,17 years,Lyn,Not found,first scrap players fbref
https://fbref.com/en/players/d9fa272a/Park-Chu-young,30982,Park Chu-young,Not found,10-Jul-85,Not found,182,Korea Republic,FW-MF (AM),Right,2008-2009,23 years,Monaco,2008,first scrap players fbref
https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman,31067,Jonathan de Guzmán,Not found,"September 13, 1987 (Age: 38-073d)","Toronto, Ontario, Canada",173,Netherlands nl  Other: Canada,MF (AM-CM-DM),Right,2005-2006,17 years,Feyenoord,2005,first scrap players fbref
https://fbref.com/en/players/f4081572/Nuri-Sahin,31095,Nuri Şahin,Not found,5-Sep-88,Not found,180,Turkey tr  Other: Germany,MF (DM),Left,2005-2006,16 years,Dortmund,2005,first scrap players fbref
https://fbref.com/en/players/9dffef9e/Silvestre-Varela,31316,Silvestre Varela,Not found,2-Feb-85,Not found,180,Portugal,FW-MF (WM),Right,2005-2006,20 years,Sporting CP,2005,first scrap players fbref
https://fbref.com/en/players/ad19ca64/Ruud-Boffin,31336,Ruud Boffin,Not found,5-Nov-87,Not found,196,Not found,GK,Right,2007-2008,19 years,FC Eindhoven,2007,first scrap players fbref
https://fbref.com/en/players/190bc058/Carlos-Salcido,31434,Carlos Salcido,Not found,2-Apr-80,Not found,176,Mexico,DF-MF (CB-FB),Not found,2003-2004,23 years,Guadalajara,2003,first scrap players fbref
https://fbref.com/en/players/9cf4fd68/Nick-Proschwitz,31535,Nick Proschwitz,Not found,28-Nov-86,Not found,192,Not found,FW,Right,2010-2011,23 years,Thun,2010,first scrap players fbref
https://fbref.com/en/players/273c483b/Scott-Sinclair,31552,Scott Sinclair,Not found,"March 25, 1989 (Age: 36-245d)","Bath, England, United Kingdom",175,England eng,FW-MF (AM-WM),Right,2004-2005,15 years,Bristol Rovers,2004,first scrap players fbref
https://fbref.com/en/players/857ec97f/Danny-Fox,31553,Danny Fox,Not found,29-May-86,Not found,183,Scotland sct  Other: England,"DF-MF (CB-FB-WM, left)",Left,2005-2006,19 years,Walsall,2005,first scrap players fbref
https://fbref.com/en/players/1ba61951/Adam-Johnson,31579,Adam Johnson,Not found,14-Jul-87,Not found,181,England eng,MF (WM),Left,2005-2006,18 years,Middlesbrough,2005,first scrap players fbref
https://fbref.com/en/players/1a160ea3/Geoff-Cameron,31642,Geoff Cameron,Not found,11-Jul-85,Not found,191,United States,DF-MF (CB-DM),Right,2008,22 years,Houston Dynamo,Not found,first scrap players fbref
https://fbref.com/en/players/b26efc36/Sebastian-Larsson,31720,Sebastian Larsson,Not found,6-Jun-85,Not found,178,Sweden,"MF (CM-DM-WM, right)",Right,2005-2006,20 years,Arsenal,2005,first scrap players fbref
https://fbref.com/en/players/ff527768/Mark-Noble,31835,Mark Noble,Not found,8-May-87,Not found,180,England eng,MF (AM-CM-DM),Right,2004-2005,17 years,West Ham,2004,first scrap players fbref
https://fbref.com/en/players/668b380c/Hogan-Ephraim,31883,Hogan Ephraim,Not found,31-Mar-88,Not found,175,England eng,FW-MF (WM),Not found,2006-2007,18 years,Colchester Utd,2006,first scrap players fbref
https://fbref.com/en/players/a31d9d81/Mike-Pollitt,32217,Mike Pollitt,Not found,29-Feb-72,Not found,193,Not found,GK,Not found,2001-2002,29 years,Rotherham Utd,2001,first scrap players fbref
https://fbref.com/en/players/ff87875a/Micah-Richards,32617,Micah Richards,Not found,24-Jun-88,Not found,180,England eng,"DF (CB-FB, right)",Right,2005-2006,17 years,Manchester City,2005,first scrap players fbref
https://fbref.com/en/players/6dfec8d4/Stefan-Maierhofer,32660,Stefan Maierhofer,Not found,16-Aug-82,Not found,202,Austria,FW,Right,2006-2007,23 years,Koblenz,2006,first scrap players fbref
