player_name,player_url,season_simple,squad,National_team,squad_url,age,matches_played,minutes,goals,assists,retired
Albert Crusat,https://fbref.com/en/players/ba027002/Albert-Crusat,2008,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,26,30,2082,1,5,Yes
Albert Crusat,https://fbref.com/en/players/ba027002/Albert-Crusat,2009,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,27,33,2591,7,4,Yes
Albert Crusat,https://fbref.com/en/players/ba027002/Albert-Crusat,2010,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,28,34,2539,3,7,Yes
Albert Crusat,https://fbref.com/en/players/ba027002/Albert-Crusat,2011,Wigan Athletic,0,https://www.transfermarkt.com/wigan-athletic/startseite/verein/1071,29,15,493,1,0,Yes
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2011,Sevilla,0,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368,19,1,13,0,0,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2012,Sevilla,0,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368,20,15,1110,0,2,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2013,Sevilla,0,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368,21,38,3139,3,1,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2014,es Spain,1,,21,2,180,0,0,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2014,Liverpool,0,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31,22,41,3340,2,0,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2015,Liverpool,0,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31,23,50,4149,1,6,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2016,Liverpool,0,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31,24,18,845,0,0,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2017,es Spain,1,,24,1,45,0,0,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2017,Liverpool,0,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31,25,25,1919,0,3,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2018,Liverpool,0,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31,26,5,343,0,0,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2019,Villarreal,0,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050,27,18,1471,0,0,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2020,Villarreal,0,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050,28,9,239,0,0,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2021,Villarreal,0,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050,29,35,1813,6,4,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2022,Villarreal,0,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050,30,28,1563,0,2,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2023,Villarreal,0,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050,31,33,1884,2,4,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2024,Como,0,https://www.transfermarkt.com/como-1907/startseite/verein/1047,32,25,1804,0,0,No
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2025,Como,0,https://www.transfermarkt.com/como-1907/startseite/verein/1047,33,5,427,1,0,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2011,Betis,0,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150,19,18,1025,2,1,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2012,Betis,0,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150,20,11,433,1,0,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2013,Swansea City,0,https://www.transfermarkt.com/swansea-city/startseite/verein/2288,21,29,1421,0,4,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2014,Rayo Vallecano,0,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367,22,13,584,1,0,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2015,Genk,0,https://www.transfermarkt.com/krc-genk/startseite/verein/1184,23,31,2284,4,4,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2016,Genk,0,https://www.transfermarkt.com/krc-genk/startseite/verein/1184,24,44,3714,8,15,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2017,Genk,0,https://www.transfermarkt.com/krc-genk/startseite/verein/1184,25,38,3098,5,9,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2018,Genk,0,https://www.transfermarkt.com/krc-genk/startseite/verein/1184,26,36,2980,6,10,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2019,Toronto FC,0,https://www.transfermarkt.com/toronto-fc/startseite/verein/11141,27,30,2518,12,7,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2020,Toronto FC,0,https://www.transfermarkt.com/toronto-fc/startseite/verein/11141,28,23,2009,9,9,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2021,Toronto FC,0,https://www.transfermarkt.com/toronto-fc/startseite/verein/11141,29,19,1349,1,4,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2022,Inter Miami,0,https://www.transfermarkt.com/inter-miami-cf/startseite/verein/69261,30,12,968,2,4,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2022,Konyaspor,0,https://www.transfermarkt.com/konyaspor/startseite/verein/2293,30,12,808,4,3,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2022,Toronto FC,0,https://www.transfermarkt.com/toronto-fc/startseite/verein/11141,30,16,1404,4,4,No
Alejandro Pozuelo,https://fbref.com/en/players/5e1280ff/Alejandro-Pozuelo,2024,Al-Fayha,0,https://www.transfermarkt.com/al-fayha-fc/startseite/verein/50531,32,30,2246,4,4,No
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2004,Bastia,0,https://www.transfermarkt.com/sc-bastia/startseite/verein/595,16,31,2344,0,1,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2005,Arsenal,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,17,7,312,0,0,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2006,Arsenal,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,18,3,60,0,0,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2006,Charlton Ath,0,https://www.transfermarkt.com/charlton-athletic/startseite/verein/358,18,12,981,0,1,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2007,Arsenal,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,19,11,650,0,0,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2008,Arsenal,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,20,41,2788,2,0,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2009,Arsenal,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,21,34,2958,1,2,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2010,Arsenal,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,22,36,2993,5,3,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2010,cm Cameroon,1,,22,5,480,0,0,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2011,Arsenal,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,23,41,3625,1,11,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2012,Barcelona,0,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131,24,28,1984,1,0,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2013,Barcelona,0,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131,25,23,1244,0,0,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2014,cm Cameroon,1,,26,13,1017,0,1,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2014,West Ham,0,https://www.transfermarkt.com/west-ham-united/startseite/verein/379,26,31,2429,0,3,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2015,West Ham,0,https://www.transfermarkt.com/west-ham-united/startseite/verein/379,27,15,856,0,0,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2016,Rubin Kazan,0,https://www.transfermarkt.com/rubin-kazan/startseite/verein/2698,28,16,1076,0,2,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2017,Rubin Kazan,0,https://www.transfermarkt.com/rubin-kazan/startseite/verein/2698,29,6,233,1,0,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2018,Sion,0,https://www.transfermarkt.com/fc-sion/startseite/verein/321,30,9,511,0,0,Yes
Alexandre Song,https://fbref.com/en/players/1c32281d/Alexandre-Song,2019,Sion,0,https://www.transfermarkt.com/fc-sion/startseite/verein/321,31,11,499,0,0,Yes
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2008,Udinese,0,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410,19,41,2272,3,1,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2009,Udinese,0,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410,20,32,2292,5,2,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2010,cl Chile,1,,21,4,334,0,0,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2010,Udinese,0,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410,21,31,2382,12,7,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2011,Barcelona,0,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131,22,31,2022,14,4,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2012,Barcelona,0,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131,23,38,2227,9,11,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2013,Barcelona,0,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131,24,43,2836,19,12,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2014,Arsenal,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,25,49,4107,24,11,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2014,cl Chile,1,,25,14,1273,5,2,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2015,Arsenal,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,26,41,3273,17,10,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2015,cl Chile,1,,26,4,315,1,0,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2016,Arsenal,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,27,51,4224,30,15,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2016,cl Chile,1,,27,2,171,0,0,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2017,Arsenal,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,28,22,1708,8,4,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2017,cl Chile,1,,28,7,549,1,3,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2017,Manchester Utd,0,https://www.transfermarkt.com/manchester-united/startseite/verein/985,28,18,1532,3,5,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2018,cl Chile,1,,29,22,1957,9,4,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2018,Manchester Utd,0,https://www.transfermarkt.com/manchester-united/startseite/verein/985,29,27,1242,2,4,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2019,cl Chile,1,,30,2,177,0,0,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2019,Inter,0,https://www.transfermarkt.com/inter-mailand/startseite/verein/46,30,32,1398,4,9,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2020,Inter,0,https://www.transfermarkt.com/inter-mailand/startseite/verein/46,31,38,1567,7,5,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2021,Inter,0,https://www.transfermarkt.com/inter-mailand/startseite/verein/46,32,39,1370,9,4,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2022,cl Chile,1,,33,19,1571,6,3,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2022,Marseille,0,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244,33,44,3426,18,4,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2023,cl Chile,1,,34,3,180,1,0,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2023,Inter,0,https://www.transfermarkt.com/inter-mailand/startseite/verein/46,34,33,1125,4,5,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2024,cl Chile,1,,35,3,248,0,0,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2024,Udinese,0,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410,35,14,482,0,0,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2025,Sevilla,0,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368,36,11,537,2,1,No
Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,2026,cl Chile,1,,37,7,626,0,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2008,Nancy,0,https://www.transfermarkt.com/as-nancy-lorraine/startseite/verein/1159,18,28,1944,0,1,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2009,Nancy,0,https://www.transfermarkt.com/as-nancy-lorraine/startseite/verein/1159,19,23,1432,0,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2010,Nancy,0,https://www.transfermarkt.com/as-nancy-lorraine/startseite/verein/1159,20,14,733,0,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2011,Bursaspor,0,https://www.transfermarkt.com/bursaspor/startseite/verein/20,21,32,2729,3,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2012,Bursaspor,0,https://www.transfermarkt.com/bursaspor/startseite/verein/20,22,14,1174,1,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2012,Sunderland,0,https://www.transfermarkt.mx/afc-sunderland/startseite/verein/289,22,16,1295,0,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2013,Betis,0,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150,23,19,1712,0,1,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2013,Eskişehirspor,0,https://www.transfermarkt.com/eskisehirspor/startseite/verein/825,23,16,1385,3,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2014,Betis,0,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150,24,29,2098,1,2,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2014,sn Senegal,1,,23,3,105,0,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2015,Betis,0,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150,25,36,3183,2,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2015,sn Senegal,1,,24,7,258,1,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2016,Hull City,0,https://www.transfermarkt.com/hull-city/startseite/verein/3008,26,15,1273,1,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2016,Villarreal,0,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050,26,11,467,1,1,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2017,sn Senegal,1,,26,0,0,0,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2017,Villarreal,0,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050,27,2,101,0,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2017,Wolves,0,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543,27,37,1719,3,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2018,Málaga,0,https://www.transfermarkt.mx/malaga-cf/startseite/verein/1084,28,34,3005,5,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2018,sn Senegal,1,,27,7,423,0,1,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2018,sn Senegal,1,,28,2,149,0,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2019,Al-Shabab,0,https://www.transfermarkt.com/al-shabab-riad/startseite/verein/9840,29,22,1896,0,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2019,sn Senegal,1,,28,6,417,0,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2020,Al-Shabab,0,https://www.transfermarkt.com/al-shabab-riad/startseite/verein/9840,30,26,2274,1,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2021,Al-Shabab,0,https://www.transfermarkt.com/al-shabab-riad/startseite/verein/9840,31,17,985,0,0,No
Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-Ndiaye,2022,Málaga,0,https://www.transfermarkt.mx/malaga-cf/startseite/verein/1084,32,24,1730,1,0,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2010,Granada,0,https://www.transfermarkt.com/fc-granada/startseite/verein/16795,22,39,3497,1,0,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2011,Granada,0,https://www.transfermarkt.com/fc-granada/startseite/verein/16795,23,32,2820,0,0,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2012,Granada,0,https://www.transfermarkt.com/fc-granada/startseite/verein/16795,24,35,2942,0,2,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2013,Granada,0,https://www.transfermarkt.com/fc-granada/startseite/verein/16795,25,34,2843,0,2,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2014,cm Cameroon,1,,25,4,182,0,0,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2014,cm Cameroon,1,,26,1,90,0,1,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2014,Granada,0,https://www.transfermarkt.com/fc-granada/startseite/verein/16795,26,38,3345,1,0,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2015,Watford,0,https://www.transfermarkt.com/fc-watford/startseite/verein/1010,27,36,2820,0,1,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2016,cm Cameroon,1,,27,1,90,0,1,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2016,Watford,0,https://www.transfermarkt.com/fc-watford/startseite/verein/1010,28,1,120,0,0,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2016,West Brom,0,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984,28,32,2638,0,1,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2017,cm Cameroon,1,,28,2,180,0,0,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2017,West Brom,0,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984,29,34,2760,0,1,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2018,cm Cameroon,1,,29,3,225,0,0,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2018,Leganés,0,https://www.transfermarkt.com/cd-leganes/startseite/verein/1244,30,25,1803,1,1,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2018,West Brom,0,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984,30,2,180,0,1,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2019,cm Cameroon,1,,30,1,45,0,0,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2019,Getafe,0,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709,31,43,3143,2,1,No
Allan Nyom,https://fbref.com/en/players/97572117/Allan-Nyom,2020,Getafe,0,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709,32,32,2413,0,2,No
